UID,Condition,Index,Time,Player_X,Player_Y,Player_Z,Left_X,Left_Y,Left_Z,LeftRot_X,LeftRot_Y,LeftRot_Z,LeftRot_W,Right_X,Right_Y,Right_Z,RightRot_X,RightRot_Y,RightRot_Z,RightRot_W,GazeObject,GP_X,GP_Y,GP_Z,GO_X,GO_Y,GO_Z,GZ_X,GZ_Y,GZ_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,Blinking,BlinkCount,EventTriggered
1,Right_Head_Close,0,35.41999,0.2232633,1.531196,0.3837854,0.2375079,1.2401,0.3906472,-0.5110996,0.3392313,0.3143051,0.7245079,0.4174784,1.11193,0.388194,0.07173631,-0.5278693,0.03158051,-0.8457012,MathCanvas,3.028189,1.187696,2.19162,0.2233447,1.531161,0.3839148,0.9204474,-0.1544467,0.3590581,0.2430224,1.533149,0.3570748,0.9103198,-0.1566607,0.3831126,0.2035042,1.529242,0.410496,0.9300431,-0.1514025,0.3348092,0.2232633,1.531196,0.3837854,356.5068,53.30226,3.371477,0,10,False
1,Right_Head_Close,1,35.43999,0.2231481,1.531217,0.3835249,0.237587,1.240261,0.3905831,-0.5117183,0.3392945,0.3134837,0.7243975,0.4164873,1.111689,0.3887653,0.06827981,-0.5238678,0.02728228,-0.8486201,MathCanvas,3.028189,1.187696,2.19162,0.2232018,1.531212,0.3836583,0.9213503,-0.1533058,0.3572268,0.2429126,1.533162,0.3568177,0.9111377,-0.1561086,0.3813899,0.2033835,1.529272,0.4102321,0.9307546,-0.1508544,0.333075,0.2231481,1.531217,0.3835249,356.4926,53.29124,3.356677,0,10,False
1,Right_Head_Close,2,35.45999,0.2230752,1.531216,0.3833937,0.2375936,1.240331,0.3905739,-0.5117471,0.3392785,0.3135502,0.7243558,0.41624,1.111639,0.3889362,0.06750345,-0.5236195,0.02490713,-0.8489084,MathCanvas,3.028189,1.187696,2.19162,0.2231481,1.531217,0.3835249,0.9212661,-0.153482,0.3573682,0.2428307,1.533151,0.3566791,0.9112575,-0.1560514,0.3811271,0.2033197,1.529281,0.4101083,0.9308581,-0.1508144,0.3328037,0.2230752,1.531216,0.3833937,356.4849,53.31203,3.339251,0,10,False
1,Right_Head_Close,3,35.47999,0.2229145,1.531199,0.3831265,0.2375749,1.240341,0.3905195,-0.5116554,0.339407,0.3134854,0.7243884,0.4162915,1.111711,0.3887898,0.06770959,-0.5248507,0.02487341,-0.8481323,MathCanvas,3.028189,1.187696,2.19162,0.2229864,1.531196,0.3832614,0.9215734,-0.1528754,0.3568357,0.2426592,1.533123,0.356403,0.9115155,-0.1553541,0.3807948,0.2031699,1.529275,0.4098499,0.9310896,-0.150143,0.3324596,0.2229145,1.531199,0.3831265,356.4738,53.33667,3.32064,0,10,False
1,Right_Head_Close,4,35.49999,0.2228242,1.531197,0.382999,0.2375325,1.240322,0.3903953,-0.5116343,0.3396248,0.3132592,0.7243991,0.4163099,1.111833,0.388553,0.0678533,-0.5263124,0.0254243,-0.8471983,MathCanvas,3.028189,1.187696,2.19162,0.2229145,1.531199,0.3831265,0.9216228,-0.152749,0.3567623,0.2425562,1.533131,0.3562668,0.9117351,-0.1551295,0.3803604,0.2030923,1.529263,0.4097311,0.9312857,-0.1499057,0.3320169,0.2228242,1.531197,0.382999,356.4645,53.36162,3.337348,0,10,False
1,Right_Head_Close,5,35.51999,0.222679,1.531259,0.3827744,0.2374384,1.240279,0.3902786,-0.5117355,0.3395533,0.3131444,0.7244108,0.4157636,1.111993,0.3883661,0.06819689,-0.5291648,0.02015768,-0.8455338,MathCanvas,3.028189,1.187696,2.19162,0.2227489,1.531224,0.3828763,0.9218483,-0.1527492,0.3561791,0.2423975,1.533197,0.3560327,0.9118342,-0.1549922,0.3801787,0.2029604,1.52932,0.409516,0.9313757,-0.1497655,0.3318277,0.222679,1.531259,0.3827744,356.422,53.38694,3.345118,0,10,False
1,Right_Head_Close,6,35.53999,0.2226016,1.53127,0.3826595,0.2374142,1.240275,0.3902557,-0.5117261,0.3395782,0.3131739,0.724393,0.4156156,1.112055,0.3883309,0.06846357,-0.5292071,0.01905222,-0.8455115,MathCanvas,3.028189,1.187696,2.19162,0.222679,1.531259,0.3827744,0.9216761,-0.1549525,0.3556725,0.2423145,1.533208,0.3559137,0.9116858,-0.1573947,0.379547,0.2028887,1.529331,0.4094054,0.9312164,-0.1521352,0.3311963,0.2226016,1.53127,0.3826595,356.4107,53.39842,3.344943,0,10,False
1,Right_Head_Close,7,35.55999,0.2224611,1.531253,0.3824411,0.2373644,1.240272,0.3901867,-0.5116115,0.3397113,0.3132358,0.7243847,0.4156426,1.112084,0.3883582,0.06803575,-0.5275306,0.0202938,-0.8465641,MathCanvas,3.028189,1.187696,2.19162,0.2225283,1.531282,0.3825367,0.9218767,-0.1545238,0.3553392,0.2421663,1.533188,0.3556894,0.9117856,-0.1574391,0.3792888,0.2027558,1.529317,0.4091928,0.9313025,-0.1521834,0.330932,0.2224611,1.531253,0.3824411,356.4122,53.41547,3.340188,0,10,False
1,Right_Head_Close,8,35.57999,0.2223127,1.53113,0.3823489,0.2373908,1.240308,0.3898709,-0.5114351,0.339852,0.3131982,0.7244596,0.4156451,1.112075,0.3881717,0.06808549,-0.5276359,0.02197058,-0.8464527,MathCanvas,3.028189,1.187696,2.19162,0.2224611,1.531253,0.3824411,0.9218646,-0.1548118,0.355245,0.2420079,1.533059,0.3555894,0.9117826,-0.158656,0.3787887,0.2026174,1.529202,0.4091084,0.9312834,-0.1533951,0.3304259,0.2223127,1.53113,0.3823489,356.4819,53.44214,3.327868,0,10,False
1,Right_Head_Close,9,35.59999,0.2221958,1.531077,0.3822626,0.2373831,1.240335,0.3897638,-0.5114459,0.3398066,0.313267,0.7244435,0.4155101,1.112103,0.387985,0.06804443,-0.5276407,0.02219367,-0.8464472,MathCanvas,3.028189,1.187696,2.19162,0.2223127,1.53113,0.3823489,0.9214467,-0.1566031,0.3555439,0.2418833,1.533007,0.3554974,0.91144,-0.159437,0.3792849,0.2025083,1.529147,0.4090278,0.9309782,-0.1541711,0.3309243,0.2221958,1.531077,0.3822626,356.4947,53.45929,3.330191,0,10,False
1,Right_Head_Close,10,35.61999,0.2220113,1.530998,0.3820724,0.2373771,1.240341,0.3897364,-0.5114477,0.3398058,0.3133145,0.724422,0.4154775,1.112114,0.3879537,0.06803442,-0.5275908,0.02215666,-0.8464801,MathCanvas,3.028189,1.187696,2.19162,0.2221025,1.531037,0.3821687,0.9212198,-0.1543404,0.357118,0.2416884,1.532928,0.3552997,0.9111502,-0.1571921,0.3809146,0.2023341,1.529067,0.4088451,0.93076,-0.1519694,0.3325524,0.2220113,1.530998,0.3820724,356.5297,53.4834,3.331202,0,10,False
1,Right_Head_Close,11,35.63999,0.2219168,1.530947,0.3819928,0.2373735,1.240345,0.3897132,-0.5114535,0.3398117,0.3133572,0.7243968,0.4154472,1.112127,0.3879277,0.0680253,-0.5275342,0.02208959,-0.8465177,MathCanvas,3.028189,1.187696,2.19162,0.2220113,1.530998,0.3820724,0.9212756,-0.1545813,0.3568696,0.241592,1.532875,0.3552185,0.9111485,-0.1574271,0.3808217,0.2022415,1.529019,0.4087671,0.9307553,-0.1522049,0.332458,0.2219168,1.530947,0.3819928,356.5428,53.48869,3.327281,0,10,False
1,Right_Head_Close,12,35.65999,0.2218157,1.530915,0.3818949,0.2371707,1.240324,0.3892236,-0.5112967,0.3401214,0.3139918,0.7240872,0.4152311,1.112062,0.3871503,0.06790749,-0.5281089,0.0220844,-0.8461689,MathCanvas,3.028189,1.187696,2.19162,0.2218837,1.530959,0.3819699,0.9194922,-0.1598938,0.3591216,0.2414675,1.532854,0.3551041,0.9094533,-0.1626035,0.382694,0.2021639,1.528976,0.4086856,0.9292251,-0.1573263,0.3343489,0.2218157,1.530915,0.3818949,356.5259,53.5359,3.345737,0,10,False
1,Right_Head_Close,13,35.67999,0.2217355,1.530883,0.3818178,0.2371707,1.240324,0.3892236,-0.5112967,0.3401214,0.3139918,0.7240872,0.4152311,1.112062,0.3871503,0.06790749,-0.5281089,0.0220844,-0.8461689,MathCanvas,3.028189,1.187696,2.19162,0.2218157,1.530915,0.3818949,0.9196604,-0.1599655,0.3586586,0.2413736,1.532824,0.3550171,0.9096215,-0.1628653,0.3821827,0.2020974,1.528943,0.4086185,0.9293689,-0.1575821,0.3338283,0.2217355,1.530883,0.3818178,356.5422,53.56585,3.34831,0,10,False
1,Right_Head_Close,14,35.69999,0.2216233,1.530697,0.381664,0.237097,1.240272,0.3888278,-0.5109784,0.3403793,0.3146557,0.7239025,0.4151468,1.111988,0.3863732,0.06770208,-0.5293627,0.02127112,-0.8454224,MathCanvas,3.028189,1.187696,2.19162,0.2216664,1.530839,0.3817327,0.9201052,-0.1588307,0.3580216,0.2412126,1.532634,0.3548274,0.9104182,-0.1619339,0.3806785,0.202034,1.528761,0.4085007,0.9300758,-0.1566695,0.3322856,0.2216233,1.530697,0.381664,356.5734,53.67262,3.34128,0,10,False
1,Right_Head_Close,15,35.71999,0.221608,1.530644,0.3815376,0.237072,1.240223,0.3886678,-0.5107113,0.3405066,0.3148188,0.7239603,0.4151133,1.112014,0.3859868,0.0677937,-0.5297627,0.02146347,-0.8451596,MathCanvas,3.028189,1.187696,2.19162,0.2216233,1.530697,0.381664,0.9205684,-0.1593023,0.3566185,0.2411699,1.532583,0.3546813,0.9107633,-0.1623485,0.3796752,0.202046,1.528704,0.408394,0.9303719,-0.1570737,0.3312641,0.221608,1.530644,0.3815376,356.5994,53.73195,3.346437,0,10,False
1,Right_Head_Close,16,35.73999,0.2215849,1.530593,0.3814127,0.2370789,1.24021,0.3885876,-0.5105668,0.3406138,0.3148717,0.7239887,0.4150906,1.112045,0.3858007,0.0678739,-0.5298962,0.02158828,-0.8450664,MathCanvas,3.028189,1.187696,2.19162,0.221608,1.530644,0.3815376,0.9206159,-0.1612248,0.3556303,0.241112,1.532525,0.3545305,0.9109091,-0.1643265,0.3784725,0.2020577,1.528661,0.4082949,0.9304729,-0.1590397,0.3300403,0.2215849,1.530593,0.3814127,356.6236,53.80898,3.333845,0,10,False
1,Right_Head_Close,17,35.75999,0.2215157,1.530492,0.3811807,0.23707,1.240191,0.3885032,-0.5104656,0.340691,0.3149729,0.7239798,0.4150565,1.112084,0.3856047,0.06801689,-0.5300523,0.02156913,-0.8449575,MathCanvas,3.028189,1.187696,2.19162,0.2215521,1.530546,0.3812944,0.9212939,-0.1621065,0.3534673,0.2409895,1.532415,0.3542591,0.9115593,-0.1650486,0.3765881,0.202042,1.528569,0.4081022,0.9310284,-0.159767,0.328117,0.2215157,1.530492,0.3811807,356.6629,53.92653,3.317969,0,10,False
1,Right_Head_Close,18,35.77999,0.2215563,1.53042,0.3810063,0.2370415,1.240142,0.3883036,-0.5102202,0.3411606,0.3151904,0.723837,0.4149576,1.112183,0.3850769,0.0684098,-0.5306,0.02100438,-0.8445961,MathCanvas,3.028189,1.187696,2.19162,0.2215157,1.530492,0.3811807,0.9218019,-0.1622069,0.3520939,0.240992,1.532329,0.3540563,0.9122471,-0.1650046,0.3749382,0.2021206,1.52851,0.4079563,0.9316238,-0.1597418,0.3264347,0.2215563,1.53042,0.3810063,356.6665,54.00998,3.294361,0,10,False
1,Right_Head_Close,19,35.79999,0.221689,1.530411,0.3806927,0.2368822,1.240054,0.3877975,-0.5098558,0.3422084,0.3158782,0.723299,0.4148553,1.112339,0.3839476,0.06864611,-0.5321,0.02075902,-0.8436388,MathCanvas,3.028189,1.187696,2.19162,0.2216636,1.530434,0.3808304,0.9225712,-0.162405,0.3499812,0.2410557,1.532275,0.3536899,0.9131315,-0.1655104,0.3725551,0.2023222,1.528548,0.4076955,0.9323772,-0.1603134,0.3239945,0.221689,1.530411,0.3806927,356.6786,54.16492,3.215329,0,10,False
1,Right_Head_Close,20,35.81999,0.2217029,1.530375,0.3805541,0.2368822,1.240054,0.3877975,-0.5098558,0.3422084,0.3158782,0.723299,0.4148436,1.112354,0.3838328,0.06869409,-0.5322626,0.02073915,-0.8435328,MathCanvas,3.028189,1.187696,2.19162,0.221689,1.530411,0.3806927,0.9230769,-0.1629125,0.348409,0.2410351,1.532225,0.3535257,0.9135443,-0.165857,0.3713869,0.2023706,1.528524,0.4075825,0.9327287,-0.1606766,0.3228004,0.2217029,1.530375,0.3805541,356.6938,54.24123,3.192685,0,10,False
