UID,Condition,SpawnTime,AnswerTime,ResponseTime,Question,Answer,CorrectAnswer,IsCorrect,Answered
1,Center_Dir_Close,16.766,17.295,0.529,A. 63 + 16 = 79 vs B. 30 + 13 = 43,A,A&B,True,True
1,Center_Dir_Close,17.295,22.306,N/A,A. 61 + 15 = 76 vs B. 42 + 32 = 72,N/A,A,False,False
1,Center_Dir_Close,22.306,27.318,N/A,A. 63 + 26 = 86 vs B. 28 + 38 = 66,N/A,B,False,False
1,Center_Dir_Close,27.318,32.330,N/A,A. 51 + 10 = 61 vs B. 62 + 22 = 92,N/A,A,False,False
1,Center_Dir_Close,32.330,37.342,N/A,A. 34 + 32 = 66 vs B. 46 + 35 = 91,N/A,A,False,False
