UID,Condition,Index,Time,Player_X,Player_Y,Player_Z,Left_X,Left_Y,Left_Z,LeftRot_X,LeftRot_Y,LeftRot_Z,LeftRot_W,Right_X,Right_Y,Right_Z,RightRot_X,RightRot_Y,RightRot_Z,RightRot_W,GazeObject,GP_X,GP_Y,GP_Z,GO_X,GO_Y,GO_Z,GZ_X,GZ_Y,GZ_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,Blinking,BlinkCount,EventTriggered
1,Right_Head_Far,0,32.33999,0.1052352,1.521665,-0.2081029,0.1186488,1.2107,-0.1789397,-0.3642452,0.5148117,0.3794822,0.6769695,0.289827,1.093765,-0.1922333,-0.08914196,0.5641284,-0.07752244,0.8171922,MathCanvas,1.946865,1.096007,-0.4472198,0.1052688,1.521656,-0.2081033,0.9987864,-0.03892716,0.03016853,0.1175961,1.523352,-0.2389583,0.9976598,-0.04064781,0.05497777,0.09287433,1.519977,-0.1772475,0.9992996,-0.03718242,0.004229307,0.1052352,1.521665,-0.2081029,0.6780247,68.20303,2.906491,0,7,False
1,Right_Head_Far,1,32.35999,0.1051806,1.521656,-0.2081325,0.1185894,1.210679,-0.1789461,-0.3642641,0.5148189,0.3795551,0.676913,0.2898177,1.093749,-0.1922566,-0.08900991,0.5646388,-0.07747951,0.8168581,MathCanvas,1.946865,1.096007,-0.4472198,0.1052352,1.521665,-0.2081029,0.998668,-0.03911053,0.0336563,0.1175236,1.523346,-0.2389949,0.9974535,-0.04083395,0.05847245,0.09283759,1.519967,-0.17727,0.9992721,-0.03737013,0.007655203,0.1051806,1.521656,-0.2081325,0.6786681,68.23621,2.909695,0,7,False
1,Right_Head_Far,2,32.37999,0.1050513,1.521658,-0.2081861,0.1185399,1.210663,-0.1789514,-0.3642877,0.5148101,0.3796214,0.6768697,0.2898177,1.093749,-0.1922566,-0.08900991,0.5646388,-0.07747951,0.8168581,MathCanvas,1.946865,1.096007,-0.4472198,0.1051182,1.521659,-0.208159,0.9988633,-0.03462892,0.03275859,0.1173601,1.523351,-0.239062,0.9976778,-0.03632364,0.05761582,0.09274247,1.519965,-0.1773102,0.9994344,-0.03293562,0.006792367,0.1050513,1.521658,-0.2081861,0.6878019,68.30009,2.915964,0,7,False
1,Right_Head_Far,3,32.39999,0.105051,1.521396,-0.2081344,0.1180832,1.210459,-0.1791035,-0.3637217,0.5152302,0.3798325,0.6767361,0.2895174,1.09361,-0.1924194,-0.08691514,0.5688282,-0.07675121,0.8142416,MathCanvas,1.946865,1.096007,-0.4472198,0.1050513,1.521658,-0.2081861,0.9988809,-0.03462968,0.03221589,0.117347,1.523053,-0.2390173,0.9976088,-0.03900205,0.05705667,0.09275507,1.519738,-0.1772514,0.9993458,-0.03562238,0.006231964,0.105051,1.521396,-0.2081344,0.829445,68.33156,2.855223,0,7,False
1,Right_Head_Far,4,32.41999,0.1050041,1.521326,-0.2081844,0.1179167,1.210367,-0.1791681,-0.3630261,0.5155758,0.3797672,0.676883,0.2891959,1.093537,-0.1922775,-0.08601461,0.5685226,-0.07587827,0.8146325,MathCanvas,1.946865,1.096007,-0.4472198,0.105051,1.521396,-0.2081344,0.9988021,-0.03731229,0.03165627,0.1172852,1.522991,-0.2390729,0.9976251,-0.03932413,0.05654877,0.092723,1.519662,-0.1772959,0.999338,-0.03592809,0.005724251,0.1050041,1.521326,-0.2081844,0.8526595,68.36016,2.866507,0,7,False
1,Right_Head_Far,5,32.43999,0.1049199,1.521215,-0.2082856,0.1179167,1.210367,-0.1791681,-0.3630261,0.5155758,0.3797672,0.676883,0.2891959,1.093537,-0.1922775,-0.08601461,0.5685226,-0.07587827,0.8146325,MathCanvas,1.946865,1.096007,-0.4472198,0.1049602,1.521269,-0.2082321,0.9988037,-0.038151,0.03059024,0.1171699,1.522871,-0.2391869,0.9976437,-0.04036088,0.05548096,0.09266999,1.519559,-0.1773843,0.9993061,-0.03695938,0.004655182,0.1049199,1.521215,-0.2082856,0.9105837,68.42094,2.852294,0,7,False
1,Right_Head_Far,6,32.45999,0.1049,1.52126,-0.2082787,0.1175751,1.210267,-0.1792517,-0.3628043,0.5159513,0.3798237,0.6766841,0.2886614,1.093259,-0.1922821,-0.08396424,0.5708317,-0.07530671,0.8132836,MathCanvas,1.946865,1.096007,-0.4472198,0.1049199,1.521215,-0.2082856,0.9987996,-0.03866019,0.03007942,0.1171511,1.522931,-0.2391788,0.997669,-0.03963538,0.0555492,0.09264895,1.519589,-0.1773787,0.9993326,-0.03622292,0.004724264,0.1049,1.52126,-0.2082787,0.8753043,68.41698,2.878045,0,7,False
1,Right_Head_Far,7,32.47999,0.1047747,1.521127,-0.2082194,0.1172833,1.210213,-0.1793315,-0.3629651,0.5163561,0.3798153,0.6762936,0.288331,1.092797,-0.1926133,-0.08145417,0.5766493,-0.07219071,0.8097094,MathCanvas,1.946865,1.096007,-0.4472198,0.1048495,1.521211,-0.2081947,0.9986719,-0.04000162,0.0324716,0.1170271,1.522788,-0.2391195,0.9974257,-0.04239671,0.05783427,0.09252226,1.519465,-0.1773193,0.9992168,-0.03895449,0.006971478,0.1047747,1.521127,-0.2082194,0.9362833,68.41763,2.861642,0,7,False
1,Right_Head_Far,8,32.49999,0.1047212,1.521077,-0.2082604,0.1172833,1.210213,-0.1793315,-0.3629651,0.5163561,0.3798153,0.6762936,0.2883286,1.092795,-0.1926143,-0.08144102,0.5766706,-0.07217913,0.8096966,MathCanvas,1.946865,1.096007,-0.4472198,0.1047747,1.521127,-0.2082194,0.9986464,-0.04067567,0.03241539,0.1169682,1.522736,-0.2391627,0.9974192,-0.04281773,0.05763358,0.09247425,1.519418,-0.177358,0.9992017,-0.03937223,0.00677067,0.1047212,1.521077,-0.2082604,0.9601995,68.42891,2.857067,0,7,False
1,Right_Head_Far,9,32.51999,0.1044915,1.520897,-0.2082722,0.1169673,1.210185,-0.1793866,-0.3627536,0.5167921,0.3797569,0.6761068,0.2885365,1.092816,-0.1926097,-0.08188949,0.5735648,-0.073619,0.8117252,MathCanvas,1.946865,1.096007,-0.4472198,0.1046656,1.521022,-0.2083021,0.9986166,-0.04159182,0.03217125,0.11676,1.522545,-0.2391666,0.997326,-0.04413378,0.05824888,0.09222311,1.519248,-0.1773778,0.9991449,-0.04068159,0.007388115,0.1044915,1.520897,-0.2082722,1.0337,68.3928,2.838946,0,7,False
