UID,Condition,Index,Time,Player_X,Player_Y,Player_Z,Left_X,Left_Y,Left_Z,LeftRot_X,LeftRot_Y,LeftRot_Z,LeftRot_W,Right_X,Right_Y,Right_Z,RightRot_X,RightRot_Y,RightRot_Z,RightRot_W,GazeObject,GP_X,GP_Y,GP_Z,GO_X,GO_Y,GO_Z,GZ_X,GZ_Y,GZ_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,Blinking,BlinkCount,EventTriggered
1,Right_Head_Close,0,18.85999,0.03798381,1.521744,-0.1861004,0.03272622,1.220594,-0.177983,-0.5433344,-0.2078684,-0.1491433,0.7995842,0.06529148,1.121455,-0.0035422,-0.01340583,-0.01345129,-0.02843392,0.9994153,MathCanvas,-1.933685,1.28633,2.575565,0.03799462,1.521775,-0.1860918,-0.4058418,-0.1211848,0.9058734,0.06637824,1.523686,-0.168847,-0.4302077,-0.1232625,0.894275,0.009589383,1.519802,-0.2033538,-0.3814599,-0.1193402,0.9166495,0.03798381,1.521744,-0.1861004,0.03122175,328.7175,3.344882,0,5,False
1,Right_Head_Close,1,18.87999,0.03797092,1.521718,-0.1861091,0.03272622,1.220594,-0.177983,-0.5433344,-0.2078684,-0.1491433,0.7995842,0.06529148,1.121455,-0.0035422,-0.01340583,-0.01345129,-0.02843392,0.9994153,MathCanvas,-1.933685,1.28633,2.575565,0.03798381,1.521744,-0.1861004,-0.4059885,-0.1213016,0.9057921,0.06636326,1.523657,-0.1688519,-0.4303213,-0.1233729,0.894205,0.009578573,1.519779,-0.2033663,-0.381576,-0.1194547,0.9165862,0.03797092,1.521718,-0.1861091,0.03711824,328.7104,3.339716,0,5,False
1,Right_Head_Close,2,18.89999,0.03781448,1.52167,-0.1862218,0.03261444,1.220571,-0.1783958,-0.5433795,-0.2080015,-0.1497242,0.7994103,0.06391351,1.121663,-0.004500046,-0.01579311,-0.02031461,-0.02883188,0.999253,MathCanvas,-1.933685,1.28633,2.575565,0.0378628,1.521685,-0.1861878,-0.4098265,-0.1188792,0.9043838,0.06618313,1.523588,-0.1689234,-0.4341943,-0.1207847,0.8926849,0.009445813,1.519753,-0.2035203,-0.3855169,-0.1169327,0.9152614,0.03781448,1.52167,-0.1862218,0.04957528,328.6291,3.303271,0,5,False
1,Right_Head_Close,3,18.91999,0.0377845,1.521648,-0.1862491,0.03256162,1.220562,-0.1784392,-0.5433548,-0.208174,-0.149855,0.7993577,0.06360456,1.12166,-0.004753884,-0.01613742,-0.02143757,-0.02838107,0.999237,MathCanvas,-1.933685,1.28633,2.575565,0.03781448,1.52167,-0.1862218,-0.4067999,-0.1187999,0.9057596,0.06614169,1.523564,-0.1689316,-0.4315778,-0.1210626,0.8939152,0.009427311,1.519732,-0.2035666,-0.3828588,-0.1171892,0.9163437,0.0377845,1.521648,-0.1862491,0.06814679,328.5919,3.300011,0,5,False
1,Right_Head_Close,4,18.93999,0.03771702,1.5216,-0.1863001,0.03256162,1.220562,-0.1784392,-0.5433548,-0.208174,-0.149855,0.7993577,0.06360456,1.12166,-0.004753884,-0.01613742,-0.02143757,-0.02838107,0.999237,MathCanvas,-1.933685,1.28633,2.575565,0.03775072,1.521624,-0.1862746,-0.4076622,-0.1191246,0.9053291,0.06605989,1.523508,-0.1689583,-0.432238,-0.121204,0.893577,0.009374147,1.519692,-0.2036418,-0.3835348,-0.1173418,0.9160415,0.03771702,1.5216,-0.1863001,0.08375533,328.5442,3.286587,0,5,False
1,Right_Head_Close,5,18.95999,0.03774751,1.521496,-0.1863881,0.03245325,1.220624,-0.1786732,-0.5430875,-0.2081211,-0.1501167,0.7995039,0.06388932,1.121627,-0.004738864,-0.01565802,-0.01745079,-0.02963952,0.9992857,MathCanvas,-1.933685,1.28633,2.575565,0.03771702,1.5216,-0.1863001,-0.4080417,-0.1192731,0.9051386,0.06608908,1.523407,-0.1690445,-0.4321981,-0.1219871,0.8934897,0.009405944,1.519586,-0.2037317,-0.3834974,-0.1181156,0.9159577,0.03774751,1.521496,-0.1863881,0.12965,328.543,3.291323,0,5,False
1,Right_Head_Close,6,18.97999,0.03772669,1.521433,-0.1864945,0.03245326,1.220641,-0.1787377,-0.5430412,-0.2080666,-0.1501706,0.7995394,0.06384905,1.121609,-0.004735555,-0.01562607,-0.01740046,-0.02953986,0.99929,MathCanvas,-1.933685,1.28633,2.575565,0.03774492,1.521471,-0.1864522,-0.4050029,-0.1239696,0.9058721,0.06606144,1.523333,-0.1691386,-0.4294629,-0.1261407,0.8942317,0.009391941,1.519534,-0.2038504,-0.3807264,-0.1222412,0.9165721,0.03772669,1.521433,-0.1864945,0.1440256,328.5194,3.272208,0,5,False
1,Right_Head_Close,7,18.99999,0.03781679,1.521488,-0.1866054,0.03240523,1.220636,-0.1788185,-0.5430475,-0.2078173,-0.1503326,0.7995695,0.06364588,1.121626,-0.004804488,-0.0162338,-0.01794331,-0.02916569,0.9992817,MathCanvas,-1.933685,1.28633,2.575565,0.03772669,1.521433,-0.1864945,-0.4052494,-0.1241912,0.9057314,0.0661554,1.523367,-0.1692536,-0.4294334,-0.1257683,0.8942983,0.009478172,1.519609,-0.2039573,-0.380691,-0.1219047,0.9166316,0.03781679,1.521488,-0.1866054,0.1187699,328.5274,3.236581,0,5,False
1,Right_Head_Close,8,19.01999,0.03787861,1.521516,-0.1866411,0.03239004,1.220625,-0.1789439,-0.5429488,-0.2074543,-0.1505728,0.7996856,0.06341518,1.121785,-0.005054127,-0.01801127,-0.01787151,-0.02889524,0.9992604,MathCanvas,-1.933685,1.28633,2.575565,0.03781679,1.521488,-0.1866054,-0.4052169,-0.1238367,0.9057945,0.06621689,1.523393,-0.1692884,-0.4294836,-0.1256019,0.8942975,0.009540329,1.519639,-0.2039937,-0.3807414,-0.121743,0.9166322,0.03787861,1.521516,-0.1866411,0.1087192,328.5254,3.23274,0,5,False
1,Right_Head_Close,9,19.03999,0.03791047,1.52149,-0.1867172,0.03240444,1.220608,-0.1790791,-0.5427001,-0.2072686,-0.150745,0.7998702,0.06344692,1.121887,-0.005225614,-0.01940155,-0.01598895,-0.02854586,0.9992763,MathCanvas,-1.933685,1.28633,2.575565,0.03788878,1.521506,-0.1866744,-0.4051708,-0.1192001,0.9064369,0.06624981,1.523359,-0.1693654,-0.4293852,-0.121196,0.8949524,0.009571122,1.519621,-0.2040689,-0.3806275,-0.1173742,0.9172491,0.03791047,1.52149,-0.1867172,0.1107086,328.5277,3.21925,0,5,False
