UID,Condition,Index,Time,Player_X,Player_Y,Player_Z,Left_X,Left_Y,Left_Z,LeftRot_X,LeftRot_Y,LeftRot_Z,LeftRot_W,Right_X,Right_Y,Right_Z,RightRot_X,RightRot_Y,RightRot_Z,RightRot_W,GazeObject,GP_X,GP_Y,GP_Z,GO_X,GO_Y,GO_Z,GZ_X,GZ_Y,GZ_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,Blinking,BlinkCount,EventTriggered
1,Center_Head_Far,0,4.019999,0.007867204,1.5123,-0.023677,0.007092447,1.199742,0.02843309,0.3057064,-0.4293115,-0.1637911,-0.8339111,0.1313399,1.025602,0.1206212,0.0547385,0.1510259,-0.09465969,0.9824634,End,0,0,9.5,0.008040773,1.512323,-0.02367765,0.2199584,0.03523651,0.9748726,0.03899044,1.511753,-0.03071924,0.2211393,0.03490722,0.9746173,-0.02325603,1.512847,-0.01663476,0.2211393,0.03490722,0.9746173,0.007867204,1.5123,-0.023677,357.9995,12.78389,359.0178,0,2,False
1,Center_Head_Far,1,4.039999,0.007705168,1.512303,-0.023664,0.006999389,1.199712,0.02845538,0.3059333,-0.4290133,-0.1638672,-0.8339664,0.1303994,1.025566,0.1206,0.05778465,0.1536496,-0.08613327,0.9826667,End,0,0,9.5,0.007867204,1.5123,-0.023677,0.2211394,0.03490771,0.9746173,0.03882232,1.511761,-0.03073351,0.221991,0.03537837,0.9744067,-0.02341198,1.512844,-0.01659449,0.221991,0.03537837,0.9744067,0.007705168,1.512303,-0.023664,357.9725,12.83418,359.0275,0,2,False
1,Center_Head_Far,2,4.059999,0.007335533,1.512312,-0.02362529,0.006826846,1.19962,0.02839279,0.3061754,-0.4289351,-0.1640757,-0.8338768,0.1299585,1.025385,0.1206758,0.05679277,0.1619167,-0.07802745,0.982074,End,0,0,9.5,0.007531442,1.512324,-0.02364189,0.2224432,0.03564872,0.9742937,0.03844398,1.511791,-0.03073452,0.2232124,0.03563215,0.9741184,-0.02377291,1.512832,-0.01651605,0.2232124,0.03563215,0.9741184,0.007335533,1.512312,-0.02362529,357.958,12.90612,359.0647,0,2,False
1,Center_Head_Far,3,4.079998,0.007106345,1.512259,-0.02362606,0.006689705,1.199524,0.02829457,0.3060793,-0.4290431,-0.1643535,-0.8338018,0.1301978,1.025121,0.1209622,0.05733487,0.1707916,-0.07154234,0.9810324,End,0,0,9.5,0.007335533,1.512312,-0.02362529,0.2232124,0.03563205,0.9741184,0.03821165,1.511724,-0.03074802,0.2236241,0.03521131,0.9740393,-0.02399896,1.512793,-0.01650409,0.2236241,0.03521131,0.9740393,0.007106345,1.512259,-0.02362606,357.9821,12.93014,359.0399,0,2,False
1,Center_Head_Far,4,4.099998,0.006511278,1.512106,-0.02365822,0.006278346,1.199341,0.0280977,0.3060509,-0.4291438,-0.1650107,-0.8336306,0.1307363,1.025059,0.1219287,0.05636407,0.1818021,-0.06098835,0.9798222,End,0,0,9.5,0.006828778,1.512195,-0.02363588,0.2236867,0.033926,0.9740705,0.03761464,1.511585,-0.03078962,0.2238835,0.03279315,0.9740641,-0.02459209,1.512627,-0.01652683,0.2238835,0.03279315,0.9740641,0.006511278,1.512106,-0.02365822,358.1208,12.94431,359.0636,0,2,False
1,Center_Head_Far,5,4.119998,0.006195897,1.512012,-0.0236811,0.006078159,1.199283,0.0280002,0.3061144,-0.4291613,-0.1652428,-0.8335523,0.1305206,1.025846,0.1212732,0.04958156,0.1815144,-0.06028777,0.9802855,End,0,0,9.5,0.006511278,1.512106,-0.02365822,0.2238835,0.03279319,0.9740641,0.03730031,1.51149,-0.03080785,0.2237312,0.0318497,0.9741303,-0.02490851,1.512534,-0.01655434,0.2237312,0.0318497,0.9741303,0.006195897,1.512012,-0.0236811,358.1748,12.93495,359.0616,0,2,False
1,Center_Head_Far,6,4.139998,0.00535786,1.512039,-0.02356875,0.005540897,1.199125,0.02770697,0.3063551,-0.4291552,-0.1655557,-0.8334049,0.1297444,1.027031,0.1209426,0.04193735,0.1759468,-0.06463061,0.9813801,End,0,0,9.5,0.005863564,1.511956,-0.02367446,0.2234641,0.03183096,0.9741923,0.03646671,1.51152,-0.03067634,0.223132,0.03233917,0.9742517,-0.02575099,1.512558,-0.01646115,0.223132,0.03233917,0.9742517,0.00535786,1.512039,-0.02356875,358.1468,12.89992,359.0672,0,2,False
1,Center_Head_Far,7,4.159998,0.004998291,1.512108,-0.02346237,0.005265936,1.199057,0.02759698,0.3064849,-0.4290346,-0.1656718,-0.8333962,0.1290478,1.027228,0.1212911,0.0459621,0.1727853,-0.05823142,0.9821618,End,0,0,9.5,0.00535786,1.512039,-0.02356875,0.223132,0.032339,0.9742517,0.03611154,1.511596,-0.03055119,0.2225363,0.03241016,0.9743856,-0.02611496,1.512619,-0.01637355,0.2225363,0.03241016,0.9743856,0.004998291,1.512108,-0.02346237,358.1427,12.86492,359.0809,0,2,False
1,Center_Head_Far,8,4.179998,0.004151967,1.511996,-0.02330654,0.00438896,1.198845,0.02737739,0.3062721,-0.4282104,-0.1660251,-0.833828,0.1282928,1.026784,0.1210629,0.04906145,0.1717117,-0.06117892,0.982021,End,0,0,9.5,0.004557839,1.512058,-0.02338479,0.2213434,0.03284991,0.9746425,0.03528565,1.511507,-0.03030671,0.219737,0.03263769,0.975013,-0.02698172,1.512485,-0.01630636,0.219737,0.03263769,0.975013,0.004151967,1.511996,-0.02330654,358.1297,12.70047,359.1216,0,2,False
1,Center_Head_Far,9,4.199998,0.003716984,1.511906,-0.02326933,0.003834348,1.198711,0.02730764,0.3058725,-0.4273591,-0.166206,-0.8343751,0.1275564,1.026568,0.1210139,0.05117106,0.1703983,-0.05974949,0.9822301,End,0,0,9.5,0.004151967,1.511996,-0.02330654,0.219737,0.03263783,0.975013,0.03486044,1.511432,-0.03022691,0.2183828,0.03210125,0.9753351,-0.02742648,1.512381,-0.01631176,0.2183828,0.03210125,0.9753351,0.003716984,1.511906,-0.02326933,358.1604,12.62068,359.1479,0,2,False
