UID,Condition,SpawnTime,AnswerTime,ResponseTime,Question,Answer,CorrectAnswer,IsCorrect,Answered
5,Center_Dir_Close,74.731,77.952,3.221,A. 37+37=78 vs B. 25+15=40,Both,B,True,True
