UID,Condition,Index,Time,Player_X,Player_Y,Player_Z,Left_X,Left_Y,Left_Z,LeftRot_X,LeftRot_Y,LeftRot_Z,LeftRot_W,Right_X,Right_Y,Right_Z,RightRot_X,RightRot_Y,RightRot_Z,RightRot_W,GazeObject,GP_X,GP_Y,GP_Z,GO_X,GO_Y,GO_Z,GZ_X,GZ_Y,GZ_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,Blinking,BlinkCount,EventTriggered
1,Center_Dir_Far,0,17.17999,0.1033893,1.096392,-0.6673067,0.08527365,0.7980233,-0.6069043,0.6571507,-0.131448,0.0355971,-0.741355,0.314685,0.6952299,-0.3506842,0.1893616,0.06841172,-0.2408899,0.9494389,MathCanvas,-0.07127884,1.283908,0.990001,0.1034536,1.09639,-0.6672826,-0.09099764,0.1097375,0.9897864,0.1351709,1.096985,-0.6644554,-0.09084539,0.1094599,0.9898311,0.07160778,1.095799,-0.6701579,-0.09084539,0.1094599,0.9898311,0.1033893,1.096392,-0.6673067,353.7158,354.7562,1.071357,0,0,False
1,Center_Dir_Far,1,17.19999,0.1033449,1.096391,-0.6673266,0.08528271,0.7980456,-0.6069248,0.6571619,-0.1315052,0.03560413,-0.7413346,0.3141811,0.6957102,-0.350862,0.188765,0.06460544,-0.2425677,0.9493971,MathCanvas,-0.07127884,1.283908,0.990001,0.1033893,1.096392,-0.6673067,-0.09084517,0.1094598,0.9898311,0.1351266,1.096981,-0.6644766,-0.09079685,0.1093549,0.9898472,0.0715632,1.095801,-0.6701767,-0.09079685,0.1093549,0.9898472,0.1033449,1.096391,-0.6673266,353.7219,354.759,1.066288,0,0,False
1,Center_Dir_Far,2,17.21999,0.1033103,1.096377,-0.6673321,0.08528584,0.7980837,-0.6069552,0.6571578,-0.1315278,0.03560614,-0.741334,0.3136342,0.6959841,-0.3509484,0.1887527,0.06263143,-0.2413794,0.9498346,MathCanvas,-0.07127884,1.283908,0.990001,0.1033449,1.096391,-0.6673266,-0.09079666,0.109355,0.9898472,0.1350922,1.09697,-0.664485,-0.09071476,0.1092481,0.9898665,0.07152843,1.095783,-0.6701792,-0.09071476,0.1092481,0.9898665,0.1033103,1.096377,-0.6673321,353.728,354.7639,1.072,0,0,False
1,Center_Dir_Far,3,17.23999,0.1032333,1.096368,-0.6673182,0.08529682,0.7980289,-0.6069455,0.6570509,-0.1315127,0.03559829,-0.7414319,0.3127026,0.6956847,-0.3510088,0.1893191,0.06269781,-0.2370328,0.9508116,MathCanvas,-0.07127884,1.283908,0.990001,0.1032773,1.096374,-0.6673228,-0.09087276,0.1092493,0.9898519,0.135014,1.096981,-0.6644615,-0.09108122,0.1093343,0.9898233,0.0714526,1.095756,-0.670175,-0.09108122,0.1093343,0.9898233,0.1032333,1.096368,-0.6673182,353.7231,354.7426,1.106352,0,0,False
1,Center_Dir_Far,4,17.25999,0.1031262,1.096358,-0.6672635,0.08530825,0.7980075,-0.606952,0.6569962,-0.1314633,0.03560425,-0.7414889,0.3124344,0.6948653,-0.3507751,0.1913921,0.06305788,-0.2345198,0.9509959,MathCanvas,-0.07127884,1.283908,0.990001,0.1031798,1.096346,-0.6673207,-0.09120271,0.109482,0.9897958,0.1349054,1.096973,-0.6643916,-0.09156638,0.1093495,0.9897769,0.07134694,1.095742,-0.6701354,-0.09156638,0.1093495,0.9897769,0.1031262,1.096358,-0.6672635,353.7222,354.7145,1.112411,0,0,False
1,Center_Dir_Far,5,17.27999,0.1030663,1.09637,-0.6672024,0.08531472,0.7980374,-0.6069869,0.657012,-0.1314658,0.0355946,-0.7414749,0.3124556,0.694342,-0.3504384,0.1928678,0.06355467,-0.2328542,0.951074,MathCanvas,-0.07127884,1.283908,0.990001,0.1031262,1.096358,-0.6672635,-0.0915665,0.1093498,0.9897768,0.1348456,1.096983,-0.6643301,-0.09156547,0.109222,0.989791,0.07128699,1.095758,-0.6700747,-0.09156547,0.109222,0.989791,0.1030663,1.09637,-0.6672024,353.7295,354.7146,1.106241,0,0,False
1,Center_Dir_Far,6,17.29999,0.1030387,1.096371,-0.6671721,0.08531652,0.7980158,-0.6070018,0.6570686,-0.1315165,0.03559721,-0.7414157,0.3127219,0.6938116,-0.3501676,0.1943994,0.06803147,-0.2294738,0.9512741,MathCanvas,-0.07127884,1.283908,0.990001,0.1030663,1.09637,-0.6672024,-0.09156544,0.1092223,0.989791,0.1348177,1.096979,-0.6642955,-0.0916827,0.108979,0.989807,0.07125976,1.095763,-0.6700488,-0.0916827,0.108979,0.989807,0.1030387,1.096371,-0.6671721,353.7435,354.708,1.098482,0,0,False
1,Center_Dir_Far,7,17.31999,0.1030101,1.096356,-0.6672072,0.08530991,0.7979478,-0.6069918,0.6571109,-0.1317284,0.03560181,-0.7413403,0.3140571,0.6932387,-0.3499748,0.1963107,0.07829441,-0.2273959,0.950591,MathCanvas,-0.07127884,1.283908,0.990001,0.1030249,1.096364,-0.6671889,-0.09176453,0.1087175,0.9898282,0.1347894,1.096961,-0.6643338,-0.09157191,0.108706,0.9898472,0.07123081,1.09575,-0.6700806,-0.09157191,0.108706,0.9898472,0.1030101,1.096356,-0.6672072,353.7593,354.7145,1.093673,0,0,False
1,Center_Dir_Far,8,17.33999,0.1030216,1.096357,-0.6672157,0.08530772,0.7979723,-0.6070275,0.6571441,-0.131784,0.0356062,-0.7413007,0.314909,0.6928771,-0.3497393,0.1974417,0.0838272,-0.2278346,0.9497796,MathCanvas,-0.07127884,1.283908,0.990001,0.1030101,1.096356,-0.6672072,-0.09157207,0.1087061,0.9898472,0.1348012,1.096963,-0.6643464,-0.09144462,0.1086592,0.9898642,0.07124189,1.095751,-0.670085,-0.09144462,0.1086592,0.9898642,0.1030216,1.096357,-0.6672157,353.762,354.722,1.095067,0,0,False
1,Center_Dir_Far,9,17.35999,0.1029421,1.096394,-0.667222,0.08529384,0.7979538,-0.6070489,0.6571833,-0.1318541,0.0356468,-0.7412516,0.3161713,0.6923403,-0.3495948,0.1986114,0.09096491,-0.2292707,0.9485325,MathCanvas,-0.07127884,1.283908,0.990001,0.1030171,1.096359,-0.6672265,-0.09116408,0.1088166,0.9898728,0.1347229,1.097006,-0.6643662,-0.09104148,0.1088072,0.9898851,0.0711613,1.095783,-0.6700777,-0.09104148,0.1088072,0.9898851,0.1029421,1.096394,-0.667222,353.7534,354.7452,1.104606,0,0,False
