UID,Condition,Index,Time,Player_X,Player_Y,Player_Z,Left_X,Left_Y,Left_Z,LeftRot_X,LeftRot_Y,LeftRot_Z,LeftRot_W,Right_X,Right_Y,Right_Z,RightRot_X,RightRot_Y,RightRot_Z,RightRot_W,GazeObject,GP_X,GP_Y,GP_Z,GO_X,GO_Y,GO_Z,GZ_X,GZ_Y,GZ_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,Blinking,BlinkCount,EventTriggered
2,Right_Dir_Close,0,64.83997,-0.007878155,1.085523,-0.01201564,-0.03565835,0.7215229,0.171291,0.1870319,-0.008395946,0.01059138,-0.9822609,0.270723,0.71123,0.2290778,-0.01888409,0.2351065,-0.05220275,0.970383,MathCanvas,0.6031588,1.301046,3.461077,-0.007841699,1.085533,-0.01198223,0.1682938,0.05194454,0.9843673,0.02358032,1.085414,-0.01739152,0.1683952,0.05185414,0.9843547,-0.03933663,1.085633,-0.006639762,0.1683952,0.05185414,0.9843547,-0.007878155,1.085523,-0.01201564,357.0276,9.707711,359.803,0,16,False
2,Right_Dir_Close,1,64.85998,-0.007917496,1.085519,-0.01204444,-0.03569758,0.7214868,0.171368,0.1866985,-0.008412866,0.01033701,-0.9823269,0.2705367,0.7111405,0.2295435,-0.01725963,0.2394021,-0.0462017,0.969667,MathCanvas,0.6031588,1.301046,3.461077,-0.007878155,1.085523,-0.01201564,0.1683952,0.05185406,0.9843547,0.02354194,1.08542,-0.01741492,0.1682097,0.05188582,0.9843848,-0.03937693,1.085618,-0.006673946,0.1682097,0.05188582,0.9843848,-0.007917496,1.085519,-0.01204444,357.0258,9.696932,359.8214,0,16,False
2,Right_Dir_Close,2,64.87997,-0.008025076,1.085596,-0.01206811,-0.035727,0.7214894,0.1713766,0.1867223,-0.008369515,0.0102474,-0.9823236,0.2704184,0.7113885,0.2302281,-0.01537028,0.2366017,-0.04523632,0.9704314,MathCanvas,0.6031588,1.301046,3.461077,-0.007972166,1.085545,-0.01205825,0.1680598,0.05205692,0.9844013,0.02343622,1.085519,-0.01742801,0.1678373,0.05254575,0.9844133,-0.03948637,1.085673,-0.006708211,0.1678373,0.05254575,0.9844133,-0.008025076,1.085596,-0.01206811,356.988,9.675595,359.8622,0,16,False
2,Right_Dir_Close,3,64.89998,-0.008081443,1.085669,-0.01205545,-0.03574625,0.7215088,0.1713652,0.1868174,-0.008293263,0.01020837,-0.9823067,0.2706157,0.7114125,0.2303716,-0.01512706,0.236659,-0.04609919,0.9703806,MathCanvas,0.6031588,1.301046,3.461077,-0.008025076,1.085596,-0.01206811,0.1678374,0.05254548,0.9844133,0.02338115,1.085598,-0.01740782,0.1675899,0.05316905,0.984422,-0.03954404,1.085741,-0.006703074,0.1675899,0.05316905,0.984422,-0.008081443,1.085669,-0.01205545,356.9522,9.661517,359.8708,0,16,False
2,Right_Dir_Close,4,64.91998,-0.008153218,1.085723,-0.01198671,-0.03576517,0.7215559,0.1713162,0.1871081,-0.008167232,0.0101752,-0.9822527,0.2705559,0.7115368,0.2307304,-0.01439556,0.2344936,-0.04510876,0.9709638,MathCanvas,0.6031588,1.301046,3.461077,-0.008081443,1.085669,-0.01205545,0.1675899,0.0531688,0.984422,0.02331012,1.085646,-0.01733464,0.167458,0.05360927,0.9844206,-0.03961655,1.085801,-0.006638786,0.167458,0.05360927,0.9844206,-0.008153218,1.085723,-0.01198671,356.9269,9.65407,359.86,0,16,False
2,Right_Dir_Close,5,64.93998,-0.008268498,1.085695,-0.01196167,-0.03571674,0.7215999,0.1712317,0.1876428,-0.008435991,0.01014169,-0.9821488,0.2709886,0.7116043,0.2314188,-0.01081547,0.2365496,-0.04103369,0.9706923,MathCanvas,0.6031588,1.301046,3.461077,-0.00821564,1.085736,-0.01193725,0.1671494,0.05337116,0.984486,0.02319729,1.08561,-0.01729503,0.1670189,0.05273478,0.9845424,-0.03973429,1.085779,-0.006628313,0.1670189,0.05273478,0.9845424,-0.008268498,1.085695,-0.01196167,356.9771,9.628062,359.8477,0,16,False
2,Right_Dir_Close,6,64.95998,-0.008330985,1.085647,-0.01199743,-0.03566759,0.721602,0.1712018,0.1880954,-0.00871611,0.01027168,-0.9820583,0.271807,0.7113922,0.2316996,-0.007102132,0.243686,-0.04145635,0.9689417,MathCanvas,0.6031588,1.301046,3.461077,-0.008268498,1.085695,-0.01196167,0.1670189,0.052735,0.9845424,0.02313445,1.08557,-0.01733302,0.1670797,0.05204143,0.984569,-0.03979642,1.085723,-0.006661843,0.1670797,0.05204143,0.984569,-0.008330985,1.085647,-0.01199743,357.0169,9.631243,359.8625,0,16,False
2,Right_Dir_Close,7,64.97998,-0.008444442,1.085624,-0.0120698,-0.03561382,0.721632,0.1711545,0.188634,-0.008881255,0.01047844,-0.9819514,0.2726325,0.7113588,0.2314679,-0.003792674,0.249945,-0.04332796,0.9672827,MathCanvas,0.6031588,1.301046,3.461077,-0.008379362,1.085613,-0.01203404,0.1669687,0.05175453,0.9846029,0.02302119,1.085563,-0.01740444,0.1670263,0.05182736,0.9845893,-0.03991007,1.085685,-0.006735171,0.1670263,0.05182736,0.9845893,-0.008444442,1.085624,-0.0120698,357.0292,9.628029,359.8903,0,16,False
2,Right_Dir_Close,8,64.99998,-0.008497402,1.085685,-0.01209139,-0.03562719,0.7216557,0.1711463,0.1886979,-0.00873081,0.01046441,-0.9819406,0.272526,0.7113084,0.2316515,-0.00178194,0.2510992,-0.04241774,0.9670299,MathCanvas,0.6031588,1.301046,3.461077,-0.008444442,1.085624,-0.0120698,0.1670263,0.05182739,0.9845893,0.02296876,1.085631,-0.01742294,0.1669152,0.05249162,0.984573,-0.03996357,1.08574,-0.006759842,0.1669152,0.05249162,0.984573,-0.008497402,1.085685,-0.01209139,356.9911,9.621901,359.9014,0,16,False
2,Right_Dir_Close,9,65.01997,-0.008579034,1.085877,-0.01207978,-0.03578595,0.7216501,0.1712762,0.1882048,-0.008226509,0.01013607,-0.9820431,0.272007,0.7113719,0.2321069,0.0008942485,0.2405424,-0.04387144,0.9696463,MathCanvas,0.20285,1.151265,1.233763,-0.008536234,1.085783,-0.01208649,0.1668471,0.05290261,0.9845625,0.02288799,1.085832,-0.01740634,0.1667376,0.05318021,0.9845662,-0.04004606,1.085922,-0.006753213,0.1667376,0.05318021,0.9845662,-0.008579034,1.085877,-0.01207978,356.9516,9.611918,359.9194,0,16,False
