UID,Condition,SpawnTime,AnswerTime,ResponseTime,Question,Answer,CorrectAnswer,IsCorrect,Answered
2,Center_Dir_Close,8.497,13.508,N/A,A. 38 + 36 = 74 vs B. 59 + 16 = 75,N/A,A&B,False,False
