UID,Condition,Index,Time,Player_X,Player_Y,Player_Z,Left_X,Left_Y,Left_Z,LeftRot_X,LeftRot_Y,LeftRot_Z,LeftRot_W,Right_X,Right_Y,Right_Z,RightRot_X,RightRot_Y,RightRot_Z,RightRot_W,GazeObject,GP_X,GP_Y,GP_Z,GO_X,GO_Y,GO_Z,GZ_X,GZ_Y,GZ_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,Blinking,BlinkCount,EventTriggered
1,Center_Dir_Far,0,33.05999,0.2207563,1.537722,0.3780064,0.2333006,1.23849,0.3820943,-0.4918776,0.3332968,0.3092048,0.7425376,0.4083269,1.109482,0.3699236,0.05582476,-0.5330007,0.02501422,-0.8439006,MathCanvas,1.677417,1.20528,0.9950549,0.2209362,1.537843,0.3778996,0.9068358,-0.1150341,0.4054826,0.2397992,1.540675,0.3508708,0.8947622,-0.118768,0.4304588,0.2017133,1.53477,0.4051421,0.9170707,-0.1128557,0.3824199,0.2207563,1.537722,0.3780064,354.3711,54.43705,5.11437,0,9,False
1,Center_Dir_Far,1,33.07999,0.2204633,1.537678,0.3782139,0.2333006,1.23849,0.3820943,-0.4918776,0.3332968,0.3092048,0.7425376,0.4079248,1.109485,0.3708277,0.05515224,-0.5310184,0.02428961,-0.8452146,MathCanvas,1.677417,1.20528,0.9950549,0.2207563,1.537722,0.3780064,0.9062338,-0.1158568,0.4065926,0.2395559,1.540615,0.3511115,0.8938994,-0.1197125,0.431987,0.2013708,1.53474,0.4053164,0.9162964,-0.1138179,0.3839874,0.2204633,1.537678,0.3782139,354.4192,54.34089,5.087267,0,9,False
1,Center_Dir_Far,2,33.09999,0.2202749,1.537442,0.3783399,0.2330516,1.238356,0.3821664,-0.4929139,0.3343161,0.3078466,0.7419562,0.4072861,1.109657,0.3720831,0.05439746,-0.5312555,0.02086198,-0.8452061,MathCanvas,1.677417,1.20528,0.9950549,0.2202509,1.537613,0.3783415,0.9046705,-0.1176303,0.409554,0.2394398,1.540333,0.3512836,0.8925529,-0.1220717,0.4341059,0.2011101,1.534551,0.4053963,0.9150797,-0.1162277,0.386161,0.2202749,1.537442,0.3783399,354.5458,54.21183,5.005639,0,9,False
1,Center_Dir_Far,3,33.11999,0.2202577,1.537173,0.3782591,0.2326572,1.238377,0.3823171,-0.4935173,0.3341005,0.3081642,0.7415203,0.4069025,1.109769,0.3719451,0.05565071,-0.5349053,0.01785588,-0.8428882,MathCanvas,1.677417,1.20528,0.9950549,0.2202749,1.537442,0.3783399,0.9061242,-0.1129093,0.4076645,0.23945,1.540002,0.3512157,0.8940369,-0.1176314,0.4322738,0.2010653,1.534344,0.4053025,0.9164078,-0.1119065,0.3842832,0.2202577,1.537173,0.3782591,354.6334,54.17796,4.897437,0,9,False
1,Center_Dir_Far,4,33.13999,0.2200167,1.536813,0.3781765,0.2322959,1.238461,0.3823941,-0.4939386,0.3339775,0.3092926,0.7408251,0.406206,1.109841,0.3720338,0.05729297,-0.5381558,0.01547149,-0.8407535,MathCanvas,1.677417,1.20528,0.9950549,0.2201513,1.536952,0.3781816,0.9095819,-0.1127181,0.3999442,0.2392615,1.539563,0.3511622,0.8977718,-0.1167763,0.424699,0.2007719,1.534063,0.4051907,0.9196846,-0.111124,0.3766056,0.2200167,1.536813,0.3781765,354.7744,54.09963,4.759211,0,9,False
1,Center_Dir_Far,5,33.15999,0.2198845,1.536675,0.3781781,0.2322959,1.238461,0.3823941,-0.4939386,0.3339775,0.3092926,0.7408251,0.406206,1.109841,0.3720338,0.05729297,-0.5381558,0.01547149,-0.8407535,MathCanvas,1.677417,1.20528,0.9950549,0.2200167,1.536813,0.3781765,0.90905,-0.1139506,0.4008034,0.2391584,1.53939,0.3511811,0.8972084,-0.1179388,0.4255672,0.2006105,1.533959,0.405175,0.9191743,-0.1123297,0.3774927,0.2198845,1.536675,0.3781781,354.8315,54.05148,4.699806,0,9,False
1,Center_Dir_Far,6,33.17999,0.2198708,1.536754,0.3779934,0.2319713,1.238616,0.3821592,-0.4939046,0.3359463,0.3070239,0.7409012,0.4063068,1.109861,0.372076,0.05659274,-0.5364559,0.01952966,-0.8418022,MathCanvas,1.677417,1.20528,0.9950549,0.2199002,1.536786,0.3780442,0.9085834,-0.1138169,0.401898,0.2391455,1.539463,0.3509963,0.8972289,-0.1173022,0.4256999,0.2005961,1.534046,0.4049906,0.9191956,-0.1117117,0.3776241,0.2198708,1.536754,0.3779934,354.7918,54.04852,4.687207,0,9,False
1,Center_Dir_Far,7,33.19999,0.2197912,1.536659,0.377925,0.2319352,1.238627,0.3821681,-0.4939722,0.3359402,0.3069819,0.7408763,0.4062517,1.109913,0.372217,0.05657053,-0.5363274,0.02000435,-0.8418745,MathCanvas,2.293856,1.276949,1.295389,0.2198708,1.536754,0.3779934,0.9104713,-0.1163535,0.3968677,0.2390809,1.53934,0.3509358,0.8989903,-0.1199047,0.4212354,0.2005016,1.533979,0.4049142,0.9207188,-0.1143006,0.3731118,0.2197912,1.536659,0.377925,354.8256,54.02662,4.639031,0,9,False
1,Center_Dir_Far,8,33.21999,0.2197011,1.536557,0.3778368,0.2318989,1.238641,0.3821804,-0.4940765,0.3358413,0.3070768,0.7408124,0.4062404,1.109939,0.3722448,0.0566121,-0.5363222,0.02014688,-0.8418716,MathCanvas,2.674268,1.22299,1.447813,0.2197912,1.536659,0.377925,0.9101763,-0.1171031,0.3973235,0.239005,1.539213,0.3508554,0.8987026,-0.1205295,0.4216707,0.2003971,1.5339,0.4048181,0.9204573,-0.1149576,0.3735547,0.2197011,1.536557,0.3778368,354.8543,54.00489,4.59725,0,9,False
1,Center_Dir_Far,9,33.23999,0.2194066,1.536318,0.3775312,0.2313716,1.238835,0.382293,-0.4955301,0.3344942,0.3082134,0.7399784,0.4061536,1.11013,0.3723581,0.05745459,-0.5362788,0.0195908,-0.8418553,MathCanvas,2.804561,1.203989,1.506217,0.219531,1.536397,0.3776434,0.9121245,-0.1189799,0.3922663,0.2387181,1.538915,0.3505495,0.9008384,-0.1226483,0.4164703,0.200095,1.53372,0.4045129,0.9223055,-0.1171139,0.3682893,0.2194066,1.536318,0.3775312,354.9734,54.01315,4.493316,0,9,False
1,Center_Dir_Far,10,33.25999,0.2192407,1.536345,0.3774017,0.2311758,1.238955,0.3823297,-0.4960052,0.3341744,0.3077677,0.7399902,0.4060675,1.110387,0.372401,0.05814624,-0.5363117,0.01901488,-0.8418,MathCanvas,2.923067,1.183645,1.540262,0.2194066,1.536318,0.3775312,0.9118936,-0.1198816,0.3925282,0.2385469,1.53893,0.350415,0.9009297,-0.1223175,0.4163704,0.1999344,1.53376,0.4043885,0.9223872,-0.1168069,0.3681823,0.2192407,1.536345,0.3774017,354.9497,54.02567,4.471649,0,9,False
1,Center_Dir_Far,11,33.27999,0.2189739,1.536238,0.3771825,0.2311749,1.238995,0.3823636,-0.4960156,0.334188,0.3075145,0.7400823,0.406077,1.110476,0.3723483,0.05839214,-0.5365003,0.01917726,-0.8416591,MathCanvas,3.076895,1.160665,1.60749,0.2191024,1.536296,0.3772926,0.9143175,-0.1191144,0.3870855,0.2382914,1.538788,0.3502006,0.9032796,-0.1222938,0.4112544,0.1996564,1.533687,0.4041644,0.9244373,-0.1168008,0.3630058,0.2189739,1.536238,0.3771825,354.9655,54.01154,4.412104,0,9,False
1,Center_Dir_Far,12,33.29999,0.2188524,1.536187,0.3770775,0.2311776,1.239017,0.3823845,-0.4960347,0.3341801,0.3074279,0.740109,0.4060877,1.110511,0.372323,0.05849827,-0.5366182,0.01930218,-0.8415738,MathCanvas,3.144802,1.155071,1.615861,0.2189739,1.536238,0.3771825,0.9141803,-0.1195478,0.387276,0.2381767,1.538725,0.3500993,0.9031449,-0.1225454,0.4114753,0.199528,1.533648,0.4040556,0.9243153,-0.1170692,0.36323,0.2188524,1.536187,0.3770775,354.976,54.00085,4.390986,0,9,False
1,Center_Dir_Far,13,33.31999,0.2186046,1.536178,0.3770494,0.2311707,1.239425,0.3824068,-0.4967425,0.3343797,0.3069671,0.7397353,0.4060971,1.110832,0.3720591,0.05982891,-0.5378781,0.0196904,-0.8406664,MathCanvas,3.220145,1.143707,1.648521,0.2187116,1.536194,0.3771105,0.9139148,-0.119854,0.3878075,0.2379469,1.538725,0.350085,0.9029239,-0.1219103,0.4121485,0.1992623,1.533631,0.4040139,0.9241258,-0.1164274,0.3639179,0.2186046,1.536178,0.3770494,354.9417,53.95791,4.405987,0,9,False
1,Center_Dir_Far,14,33.33999,0.2184942,1.536216,0.3769707,0.2311721,1.239484,0.3823525,-0.4967698,0.3346744,0.3068012,0.7396525,0.4060164,1.110894,0.3720364,0.05986262,-0.5375858,0.01932296,-0.8408595,MathCanvas,3.244497,1.139352,1.661047,0.2186046,1.536178,0.3770494,0.9139199,-0.1179482,0.3883796,0.2378481,1.538772,0.3500155,0.9028831,-0.1198646,0.4128374,0.1991402,1.533661,0.403926,0.9241056,-0.1143901,0.3646146,0.2184942,1.536216,0.3769707,354.8967,53.92737,4.421976,0,9,False
1,Center_Dir_Far,15,33.35999,0.2183778,1.536208,0.3768859,0.2311721,1.239484,0.3823525,-0.4967698,0.3346744,0.3068012,0.7396525,0.4060164,1.110894,0.3720364,0.05986262,-0.5375858,0.01932296,-0.8408595,MathCanvas,3.281106,1.140964,1.678458,0.2184942,1.536216,0.3769707,0.913816,-0.1171278,0.3888721,0.2377404,1.53876,0.3499364,0.9027609,-0.1196501,0.4131668,0.1990152,1.533657,0.4038354,0.9239987,-0.1141852,0.3649496,0.2183778,1.536208,0.3768859,354.8826,53.90907,4.414366,0,9,False
1,Center_Dir_Far,16,33.37999,0.2182084,1.536386,0.3767965,0.2311789,1.239686,0.3820421,-0.4968298,0.3363916,0.3065222,0.7389486,0.4058758,1.110968,0.3719181,0.05993769,-0.537306,0.01958372,-0.841027,MathCanvas,3.293063,1.142113,1.68531,0.218292,1.536321,0.3768269,0.9136243,-0.1159251,0.3896816,0.2375951,1.538958,0.3498663,0.9024998,-0.1183246,0.4141176,0.1988217,1.533814,0.4037267,0.9237794,-0.1128416,0.3659211,0.2182084,1.536386,0.3767965,354.8118,53.84719,4.450254,0,9,False
1,Center_Dir_Far,17,33.39999,0.2181206,1.536452,0.3767655,0.2311617,1.239715,0.3819872,-0.4968185,0.3368549,0.3066629,0.7386867,0.4058481,1.111,0.3718221,0.05998397,-0.5376112,0.0195833,-0.8408285,MathCanvas,3.301892,1.145113,1.692058,0.2182084,1.536386,0.3767965,0.913461,-0.1155835,0.3901659,0.2375209,1.539028,0.3498453,0.9023269,-0.1178376,0.4146327,0.1987204,1.533876,0.4036856,0.9236304,-0.1123538,0.3664472,0.2181206,1.536452,0.3767655,354.7845,53.81528,4.456952,0,9,False
1,Center_Dir_Far,18,33.41999,0.2179259,1.536566,0.3766514,0.2311536,1.239749,0.381943,-0.4968054,0.3372661,0.3068126,0.7384456,0.4058436,1.111008,0.371787,0.05999076,-0.5377573,0.01957898,-0.8407347,MathCanvas,3.301892,1.145113,1.692058,0.218025,1.536502,0.3767024,0.9124246,-0.100953,0.396598,0.2373561,1.539154,0.349754,0.9011149,-0.103251,0.421107,0.1984957,1.533979,0.4035487,0.9226627,-0.09793161,0.3729648,0.2179259,1.536566,0.3766514,354.7383,53.74486,4.477386,0,9,False
1,Center_Dir_Far,19,33.43999,0.2178438,1.536586,0.3767194,0.2313475,1.239938,0.3818913,-0.4965017,0.3377277,0.3067222,0.7384765,0.4059266,1.110997,0.3716127,0.05990508,-0.5386125,0.01989487,-0.8401858,MathCanvas,3.320648,1.193273,1.725292,0.2179259,1.536566,0.3766514,0.9122099,-0.1005917,0.3971833,0.2373235,1.539156,0.3498562,0.900343,-0.1028871,0.4228436,0.1983642,1.534016,0.4035827,0.9219794,-0.0975998,0.3747374,0.2178438,1.536586,0.3767194,354.711,53.64175,4.447423,0,9,False
1,Center_Dir_Far,20,33.45999,0.2177489,1.536784,0.3767948,0.2315211,1.24014,0.3818577,-0.4963379,0.3380449,0.3063388,0.7386007,0.4059095,1.111175,0.3715671,0.06013328,-0.5382249,0.01938426,-0.8404297,MathCanvas,3.324816,1.193972,1.729519,0.2177733,1.536691,0.3767433,0.8995467,-0.1005187,0.4251021,0.2372916,1.539341,0.3499762,0.8872495,-0.1020353,0.4498635,0.1982063,1.534226,0.4036135,0.9104295,-0.09692389,0.4021492,0.2177489,1.536784,0.3767948,354.5833,53.50061,4.426967,0,9,False
1,Center_Dir_Far,21,33.47999,0.2177179,1.536851,0.3768111,0.2315361,1.240153,0.3818649,-0.4963481,0.3380915,0.3062806,0.7385967,0.4058937,1.111192,0.3715667,0.06015995,-0.5381534,0.01926138,-0.8404765,MathCanvas,3.266214,1.196137,1.817419,0.2177489,1.536784,0.3767948,0.8991718,-0.09955881,0.4261199,0.2372906,1.53941,0.3500145,0.8867933,-0.1014103,0.4509031,0.1981452,1.534292,0.4036076,0.9100249,-0.096299,0.4032134,0.2177179,1.536851,0.3768111,354.5427,53.4327,4.430331,0,9,False
1,Center_Dir_Far,22,33.49999,0.2177857,1.53706,0.3769595,0.2316009,1.240228,0.3819784,-0.4964561,0.337901,0.3059556,0.7387459,0.405843,1.111225,0.3715659,0.06021759,-0.5379506,0.01902557,-0.8406075,MathCanvas,3.267217,1.199202,1.821977,0.2176691,1.53692,0.3768235,0.8399755,-0.09280606,0.5346291,0.2374172,1.539604,0.3502044,0.8243659,-0.09356066,0.5582718,0.1981543,1.534517,0.4037145,0.8536994,-0.08913904,0.5130806,0.2177857,1.53706,0.3769595,354.4086,53.30076,4.403871,0,9,False
1,Center_Dir_Far,23,33.51999,0.2178681,1.537354,0.3772038,0.2317516,1.240409,0.382333,-0.4964345,0.3365409,0.3053561,0.7396288,0.4058333,1.111107,0.3715251,0.05976865,-0.53807,0.01964259,-0.840549,MathCanvas,3.037748,1.225492,2.171814,0.2177857,1.53706,0.3769595,0.8393389,-0.09135006,0.5358782,0.2375792,1.539878,0.3505056,0.8227952,-0.09008761,0.5611528,0.198157,1.534829,0.403902,0.852263,-0.08570695,0.5160446,0.2178681,1.537354,0.3772038,354.2072,53.11956,4.373156,0,9,False
1,Center_Dir_Far,24,33.53999,0.2178421,1.537507,0.3773386,0.2318642,1.240523,0.3826232,-0.4962066,0.3354397,0.3049797,0.7404369,0.4058311,1.110981,0.3715407,0.05923629,-0.5380867,0.01978162,-0.8405727,MathCanvas,3.038318,1.230388,2.177928,0.2178681,1.537354,0.3772038,0.8378348,-0.08789752,0.5388015,0.2376132,1.540013,0.350683,0.8215565,-0.08880825,0.5631678,0.198071,1.535002,0.4039942,0.8511255,-0.08446273,0.5181229,0.2178421,1.537507,0.3773386,354.132,52.99019,4.340444,0,9,False
1,Center_Dir_Far,25,33.55999,0.2177761,1.537791,0.3775493,0.231919,1.240558,0.3827507,-0.4960708,0.3350167,0.3047935,0.7407959,0.4058304,1.110874,0.3715802,0.05886493,-0.5380423,0.01975826,-0.8406278,MathCanvas,3.036124,1.24184,2.189742,0.2178029,1.537648,0.3774484,0.8356517,-0.08557665,0.5425522,0.237646,1.540275,0.3509652,0.819513,-0.0863791,0.5665132,0.1979061,1.535308,0.4041333,0.8492491,-0.08207735,0.5215739,0.2177761,1.537791,0.3775493,353.9905,52.77279,4.302876,0,9,False
1,Center_Dir_Far,26,33.57999,0.2177362,1.53797,0.3777053,0.2322984,1.240695,0.3835941,-0.4948696,0.332864,0.3035382,0.7430816,0.4058005,1.110643,0.3717133,0.05823743,-0.5377296,0.01951165,-0.8408772,MathCanvas,3.030671,1.249731,2.203839,0.2177761,1.537791,0.3775493,0.8359627,-0.08532976,0.5421119,0.2376579,1.540458,0.3511604,0.8197577,-0.08720999,0.5660315,0.1978146,1.535481,0.4042502,0.8494692,-0.08288642,0.5210873,0.2177362,1.53797,0.3777053,353.9749,52.6588,4.311788,0,9,False
1,Center_Dir_Far,27,33.59999,0.2177121,1.537843,0.3780465,0.2329,1.240794,0.3852538,-0.491645,0.3289941,0.3022521,0.7474568,0.4057899,1.11041,0.3720233,0.05779526,-0.5367898,0.01938738,-0.8415109,MathCanvas,3.032642,1.250642,2.203138,0.2177467,1.537872,0.3778896,0.8367708,-0.08631942,0.5407066,0.2377298,1.540293,0.3515705,0.8205801,-0.08881868,0.564588,0.1976944,1.535392,0.4045226,0.8502127,-0.08452784,0.519609,0.2177121,1.537843,0.3780465,354.0852,52.47003,4.244638,0,9,False
1,Center_Dir_Far,28,33.61999,0.2176771,1.537846,0.378196,0.2329519,1.240788,0.3854727,-0.4909398,0.3286244,0.302274,0.7480739,0.4057952,1.110375,0.3720879,0.05768621,-0.5366118,0.01935309,-0.8416327,MathCanvas,3.034761,1.247242,2.198374,0.2177121,1.537843,0.3780465,0.835701,-0.08667349,0.5423023,0.237744,1.540274,0.3517551,0.8195111,-0.08893668,0.56612,0.1976102,1.535418,0.4046368,0.8492272,-0.08468162,0.521193,0.2176771,1.537846,0.378196,354.09,52.36997,4.205925,0,9,False
1,Center_Dir_Far,29,33.63999,0.2176532,1.537435,0.3785558,0.233381,1.240427,0.3863533,-0.4853689,0.3290088,0.2996563,0.7525799,0.406022,1.109719,0.3732156,0.05582246,-0.5349884,0.01933478,-0.8427914,MathCanvas,3.031071,1.246059,2.203861,0.2176161,1.537613,0.3784023,0.8353682,-0.08817625,0.5425726,0.2377719,1.539878,0.3521558,0.8199281,-0.09302495,0.5648576,0.1975345,1.534991,0.4049559,0.8495971,-0.0887161,0.5199174,0.2176532,1.537435,0.3785558,354.3397,52.27192,4.231091,0,9,False
1,Center_Dir_Far,30,33.65999,0.2176552,1.537182,0.3786917,0.2334361,1.240334,0.3865238,-0.4850954,0.3286573,0.2984828,0.7533757,0.4061104,1.109643,0.3734079,0.05567375,-0.5349295,0.0196474,-0.8428314,MathCanvas,3.02865,1.240723,2.204301,0.2176532,1.537435,0.3785558,0.8400304,-0.0941607,0.5343059,0.2377996,1.539611,0.3523099,0.8244413,-0.09945241,0.5571407,0.1975107,1.534754,0.4050735,0.8537121,-0.09509535,0.5119888,0.2176552,1.537182,0.3786917,354.5172,52.23323,4.203799,0,9,False
