UID,Condition,Index,Time,Player_X,Player_Y,Player_Z,Left_X,Left_Y,Left_Z,LeftRot_X,LeftRot_Y,LeftRot_Z,LeftRot_W,Right_X,Right_Y,Right_Z,RightRot_X,RightRot_Y,RightRot_Z,RightRot_W,GazeObject,GP_X,GP_Y,GP_Z,GO_X,GO_Y,GO_Z,GZ_X,GZ_Y,GZ_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,Blinking,BlinkCount,EventTriggered
1,Center_Dir_Close,0,13.7,-0.1866683,1.517178,-0.07820255,-0.2052887,1.225244,-0.0512277,0.5584788,-0.09788521,-0.09287167,-0.818471,-0.1092817,1.078689,0.09264002,0.03284309,0.1107843,-0.00549797,0.9932864,MathCanvas,0.3285773,1.931802,3.467961,-0.186627,1.517189,-0.07819641,0.1449634,0.1065003,0.9836886,-0.1550926,1.51712,-0.08284134,0.1447171,0.1064406,0.9837313,-0.218244,1.517237,-0.07356377,0.1447171,0.1064406,0.9837313,-0.1866683,1.517178,-0.07820255,353.8898,8.368774,359.8943,0,4,False
1,Center_Dir_Close,1,13.72,-0.1867312,1.517151,-0.07820715,-0.2053616,1.225229,-0.05121506,0.5584534,-0.09784603,-0.09290344,-0.8184895,-0.1101119,1.078868,0.09238864,0.0315913,0.1070815,-0.003470022,0.9937422,MathCanvas,0.3285773,1.931802,3.467961,-0.1866683,1.517178,-0.07820255,0.1447171,0.1064405,0.9837314,-0.1551546,1.517098,-0.08284,0.1445161,0.1064556,0.9837593,-0.2183078,1.517205,-0.0735743,0.1445161,0.1064556,0.9837593,-0.1867312,1.517151,-0.07820715,353.8889,8.357085,359.903,0,4,False
1,Center_Dir_Close,2,13.74,-0.1868628,1.5171,-0.07823028,-0.2055197,1.22521,-0.05121808,0.5588155,-0.09734221,-0.09291305,-0.8183012,-0.1113289,1.078785,0.09199248,0.03169203,0.1059853,-0.0002753176,0.9938625,MathCanvas,0.3285773,1.931802,3.467961,-0.1868015,1.517125,-0.07821553,0.1441936,0.1063419,0.9838189,-0.1552844,1.517054,-0.08285105,0.1441185,0.106184,0.983847,-0.2184412,1.517146,-0.0736095,0.1441185,0.106184,0.983847,-0.1868628,1.5171,-0.07823028,353.9046,8.333687,359.9167,0,4,False
1,Center_Dir_Close,3,13.76,-0.186901,1.517074,-0.07824982,-0.2055229,1.225211,-0.05123359,0.5588563,-0.09730411,-0.09289745,-0.8182797,-0.1113229,1.078672,0.09198764,0.032426,0.1075743,-0.0006310866,0.993668,MathCanvas,0.3285773,1.931802,3.467961,-0.1868628,1.5171,-0.07823028,0.1441186,0.106184,0.9838469,-0.1553222,1.517031,-0.08286788,0.1440252,0.1061007,0.9838696,-0.2184797,1.517118,-0.07363176,0.1440252,0.1061007,0.9838696,-0.186901,1.517074,-0.07824982,353.9094,8.328176,359.9222,0,4,False
1,Center_Dir_Close,4,13.77999,-0.1869575,1.517013,-0.07832115,-0.2055706,1.225195,-0.05124685,0.5587156,-0.09759615,-0.09292962,-0.8183373,-0.1116232,1.078403,0.0920922,0.03391576,0.1067289,-0.0006832778,0.9937093,MathCanvas,0.3285773,1.931802,3.467961,-0.1869214,1.517049,-0.07828307,0.1439622,0.1060864,0.9838803,-0.155379,1.516964,-0.08294087,0.1440953,0.1061765,0.9838511,-0.218536,1.517062,-0.07370143,0.1440953,0.1061765,0.9838511,-0.1869575,1.517013,-0.07832115,353.9051,8.332325,359.9116,0,4,False
1,Center_Dir_Close,5,13.8,-0.1869763,1.517002,-0.07835692,-0.2056292,1.225181,-0.05122972,0.558676,-0.0977416,-0.09291384,-0.8183488,-0.111969,1.07822,0.0921399,0.03469107,0.1056287,0.0006740689,0.9938001,MathCanvas,0.3285773,1.931802,3.467961,-0.1869575,1.517013,-0.07832115,0.1440953,0.1061764,0.9838511,-0.1553977,1.516956,-0.08297642,0.1440821,0.105976,0.9838747,-0.2185548,1.517048,-0.07373742,0.1440821,0.105976,0.9838747,-0.1869763,1.517002,-0.07835692,353.9166,8.331377,359.9166,0,4,False
1,Center_Dir_Close,6,13.81999,-0.1871028,1.517008,-0.0783701,-0.2056923,1.225168,-0.0512702,0.5588607,-0.09791441,-0.09283962,-0.8182105,-0.1119184,1.07777,0.0924082,0.03706023,0.1055905,0.001496289,0.9937177,MathCanvas,0.3285773,1.931802,3.467961,-0.1870347,1.516998,-0.07836966,0.1440939,0.1062623,0.9838421,-0.1555243,1.516966,-0.08299004,0.1440783,0.1063657,0.9838332,-0.2186813,1.517051,-0.07375016,0.1440783,0.1063657,0.9838332,-0.1871028,1.517008,-0.0783701,353.8941,8.331509,359.9231,0,4,False
1,Center_Dir_Close,7,13.84,-0.1871551,1.517016,-0.07838132,-0.2057147,1.225165,-0.05130327,0.5590292,-0.09787801,-0.09280143,-0.818104,-0.1117178,1.077564,0.09256415,0.03848139,0.1063059,0.001181405,0.9935879,MathCanvas,0.3285773,1.931802,3.467961,-0.1871028,1.517008,-0.0783701,0.1440783,0.1063661,0.9838331,-0.1555761,1.51697,-0.0829982,0.1439945,0.1063483,0.9838474,-0.218734,1.517062,-0.07376444,0.1439945,0.1063483,0.9838474,-0.1871551,1.517016,-0.07838132,353.8951,8.326609,359.917,0,4,False
1,Center_Dir_Close,8,13.85999,-0.1872014,1.517014,-0.07843367,-0.2058561,1.225152,-0.05127481,0.5591295,-0.09774936,-0.09276152,-0.8180555,-0.1111018,1.077354,0.09295916,0.04084632,0.1102878,0.001407441,0.993059,MathCanvas,0.3285773,1.931802,3.467961,-0.1871754,1.517013,-0.0784076,0.1439392,0.106497,0.9838394,-0.1556224,1.516968,-0.0830504,0.1439873,0.1064831,0.9838338,-0.2187803,1.517059,-0.07381694,0.1439873,0.1064831,0.9838338,-0.1872014,1.517014,-0.07843367,353.8874,8.32631,359.9173,0,4,False
1,Center_Dir_Close,9,13.88,-0.1872001,1.517018,-0.0784554,-0.2059172,1.225158,-0.05126327,0.5590516,-0.0976586,-0.09275098,-0.8181206,-0.1105419,1.077292,0.09314816,0.04161659,0.1131604,0.001499355,0.9927037,MathCanvas,0.3285773,1.931802,3.467961,-0.1872014,1.517014,-0.07843367,0.1439873,0.1064827,0.9838338,-0.1556197,1.51697,-0.08306228,0.1436872,0.1065837,0.9838668,-0.2187805,1.517066,-0.07384851,0.1436872,0.1065837,0.9838668,-0.1872001,1.517018,-0.0784554,353.8816,8.308929,359.9129,0,4,False
