UID,Condition,Index,Time,Player_X,Player_Y,Player_Z,Left_X,Left_Y,Left_Z,LeftRot_X,LeftRot_Y,LeftRot_Z,LeftRot_W,Right_X,Right_Y,Right_Z,RightRot_X,RightRot_Y,RightRot_Z,RightRot_W,GazeObject,GP_X,GP_Y,GP_Z,GO_X,GO_Y,GO_Z,GZ_X,GZ_Y,GZ_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,Blinking,BlinkCount,EventTriggered
1,Right_Head_Close,0,23.85999,0.1173323,1.522335,-0.2054357,0.1159321,1.207533,-0.1809819,-0.3570184,0.5272283,0.3649502,0.6792493,0.3013684,1.091865,-0.2034096,-0.03848783,0.5993574,-0.1127846,0.7915612,MathCanvas,3.47431,1.298686,0.2801682,0.1175397,1.522461,-0.2054122,0.9408457,-0.0794279,0.3293945,0.1317665,1.522746,-0.2354221,0.9314916,-0.08116846,0.3545916,0.1028982,1.521925,-0.1754493,0.9493569,-0.08001964,0.3038394,0.1173323,1.522335,-0.2054357,359.5079,64.28978,0.7062079,0,5,False
1,Right_Head_Close,1,23.87999,0.1171286,1.522261,-0.2054177,0.1158193,1.207524,-0.1809795,-0.357208,0.5270642,0.364962,0.6792706,0.3010207,1.092031,-0.2024782,-0.0352006,0.5940719,-0.1120165,0.7957964,MathCanvas,3.47431,1.298686,0.2801682,0.1173323,1.522335,-0.2054357,0.920654,-0.1313162,0.3676307,0.1315722,1.522669,-0.2353996,0.9101015,-0.1318766,0.3928408,0.102685,1.521853,-0.1754359,0.9302886,-0.1307403,0.3427395,0.1171286,1.522261,-0.2054177,359.5071,64.2718,0.7024888,0,5,False
1,Right_Head_Close,2,23.89999,0.1169351,1.522189,-0.2054112,0.1158193,1.207524,-0.1809795,-0.357208,0.5270642,0.364962,0.6792706,0.3008097,1.092117,-0.2023434,-0.03587437,0.592178,-0.1129871,0.7970397,MathCanvas,3.47431,1.298686,0.2801682,0.1171286,1.522261,-0.2054177,0.920536,-0.1313085,0.3679286,0.1313863,1.522596,-0.2353895,0.9099532,-0.1322896,0.3930451,0.1024839,1.521782,-0.175433,0.930153,-0.1311532,0.3429492,0.1169351,1.522189,-0.2054112,359.531,64.25764,0.7009881,0,5,False
1,Right_Head_Close,3,23.91999,0.1165728,1.522514,-0.205411,0.1156712,1.207514,-0.180935,-0.3575329,0.5262684,0.364747,0.6798319,0.3011466,1.092152,-0.2026179,-0.03270916,0.6000245,-0.1084922,0.7919156,MathCanvas,3.47431,1.298686,0.2801682,0.1167436,1.52214,-0.2054022,0.920283,-0.1317663,0.3683977,0.1310544,1.522964,-0.2353739,0.9099997,-0.1289424,0.3940487,0.1020913,1.522063,-0.1754481,0.9302489,-0.1277472,0.3439732,0.1165728,1.522514,-0.205411,359.3405,64.1959,0.7761211,0,5,False
1,Right_Head_Close,4,23.93999,0.1163624,1.522628,-0.2054303,0.1156804,1.207538,-0.1808691,-0.3574358,0.5261296,0.3645717,0.6800844,0.3009522,1.092359,-0.2023389,-0.03109834,0.6021628,-0.1077551,0.7904567,MathCanvas,3.47431,1.298686,0.2801682,0.1165728,1.522514,-0.205411,0.9204318,-0.1283382,0.3692352,0.1308583,1.523066,-0.2353865,0.9098144,-0.128419,0.3946472,0.1018666,1.52219,-0.1754741,0.9300913,-0.1272515,0.3445829,0.1163624,1.522628,-0.2054303,359.3098,64.16852,0.7537771,0,5,False
1,Right_Head_Close,5,23.95999,0.1159288,1.522661,-0.2053993,0.1156695,1.207557,-0.1808361,-0.3574388,0.5260949,0.3645674,0.6801121,0.300953,1.092349,-0.202016,-0.02950037,0.6033746,-0.1065395,0.7897583,MathCanvas,3.47431,1.298686,0.2801682,0.1161408,1.522642,-0.2054158,0.9189414,-0.1277702,0.3731241,0.1304413,1.523086,-0.2353477,0.9082851,-0.1279727,0.3982977,0.1014163,1.522235,-0.175451,0.9287609,-0.1268454,0.3483006,0.1159288,1.522661,-0.2053993,359.279,64.13663,0.7328351,0,5,False
1,Right_Head_Close,6,23.97999,0.1157263,1.522662,-0.2053954,0.1156569,1.207566,-0.1808214,-0.3574801,0.5260652,0.3645982,0.6800968,0.3009605,1.092312,-0.2018181,-0.02881232,0.603485,-0.1057143,0.7898102,MathCanvas,3.47431,1.298686,0.2801682,0.1159288,1.522661,-0.2053993,0.9188632,-0.1274091,0.3734398,0.1302566,1.523078,-0.2353352,0.9080716,-0.1276297,0.3988944,0.1011959,1.522245,-0.1754556,0.928577,-0.1265187,0.3489093,0.1157263,1.522662,-0.2053954,359.2585,64.10249,0.7167171,0,5,False
1,Right_Head_Close,7,23.99999,0.1153317,1.52268,-0.2053785,0.1155442,1.207639,-0.1806841,-0.3580611,0.5256547,0.3646022,0.6801063,0.3002732,1.092048,-0.2009919,-0.02759734,0.6026598,-0.1027118,0.7908792,MathCanvas,3.47431,1.298686,0.2801682,0.1155224,1.522685,-0.2053847,0.9188963,-0.1220305,0.375151,0.1299027,1.523117,-0.2352983,0.9079586,-0.1223205,0.4008101,0.1007607,1.522242,-0.1754588,0.9285522,-0.1211958,0.3508595,0.1153317,1.52268,-0.2053785,359.2229,64.02361,0.7534715,0,5,False
1,Right_Head_Close,8,24.01999,0.1151666,1.522765,-0.205366,0.11554,1.207646,-0.1806393,-0.3582401,0.5254306,0.3644985,0.6802408,0.3000094,1.091759,-0.2006532,-0.02587619,0.6036553,-0.1015267,0.790331,MathCanvas,3.47431,1.298686,0.2801682,0.1153317,1.52268,-0.2053785,0.9193695,-0.1141201,0.3764789,0.129759,1.523202,-0.2352753,0.9085285,-0.1138347,0.402017,0.1005743,1.522327,-0.1754567,0.9291556,-0.1127391,0.3520794,0.1151666,1.522765,-0.205366,359.1747,63.98196,0.7532482,0,5,False
1,Right_Head_Close,9,24.03999,0.1149783,1.522815,-0.2053492,0.11554,1.207646,-0.1806393,-0.3582401,0.5254306,0.3644985,0.6802408,0.3000094,1.091759,-0.2006532,-0.02587619,0.6036553,-0.1015267,0.790331,MathCanvas,1.168795,1.39198,0.2260913,0.1151666,1.522765,-0.205366,0.9191814,-0.1132869,0.3771891,0.1295909,1.523251,-0.2352486,0.9083097,-0.1132596,0.4026732,0.1003656,1.522378,-0.1754498,0.9289705,-0.112168,0.3527497,0.1149783,1.522815,-0.2053492,359.1414,63.94267,0.7509964,0,5,False
1,Right_Head_Close,10,24.05999,0.1146538,1.52289,-0.205349,0.1155651,1.207725,-0.1804255,-0.3582886,0.5246575,0.364019,0.6810683,0.2999521,1.091107,-0.2001496,-0.0232752,0.6020294,-0.1046885,0.791239,MathCanvas,1.247359,1.383252,0.2593271,0.1147963,1.522874,-0.2053357,0.9181265,-0.1198067,0.3777434,0.1292905,1.523309,-0.2352369,0.9072833,-0.1213867,0.4026197,0.1000171,1.522471,-0.1754611,0.9279691,-0.1202934,0.352708,0.1146538,1.52289,-0.205349,359.168,63.89767,0.7212381,0,5,False
