UID,Condition,Index,Time,Player_X,Player_Y,Player_Z,Left_X,Left_Y,Left_Z,LeftRot_X,LeftRot_Y,LeftRot_Z,LeftRot_W,Right_X,Right_Y,Right_Z,RightRot_X,RightRot_Y,RightRot_Z,RightRot_W,GazeObject,GP_X,GP_Y,GP_Z,GO_X,GO_Y,GO_Z,GZ_X,GZ_Y,GZ_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,Blinking,BlinkCount,EventTriggered
2,Right_Dir_Far,0,33.01999,-0.08854578,1.523788,-0.1447369,-0.08693599,1.201767,-0.1146569,-0.5224925,0.2178572,0.1789747,0.8046789,0.1379423,0.7783228,-0.1940296,0.417418,0.4766087,-0.1063358,0.7663545,MathCanvas,1.429261,1.34164,0.9437884,-0.08856785,1.523793,-0.1447554,0.7811354,-0.09149837,0.6176209,-0.0613929,1.524938,-0.1639487,0.7647698,-0.09321767,0.6375245,-0.1156987,1.522638,-0.1255251,0.7971952,-0.08996829,0.5969804,-0.08854578,1.523788,-0.1447369,357.6898,35.20108,1.982047,0,11,False
2,Right_Dir_Far,1,33.03999,-0.08849572,1.523758,-0.1447009,-0.08704527,1.201762,-0.1147549,-0.5226682,0.2177979,0.1790176,0.8045712,0.1375833,0.7786675,-0.1939731,0.4145401,0.4742118,-0.1122133,0.7685623,MathCanvas,1.429261,1.34164,0.9437884,-0.08852727,1.523778,-0.1447149,0.7813388,-0.09171882,0.6173308,-0.06134835,1.524905,-0.1639207,0.7649364,-0.09355452,0.6372754,-0.1156431,1.522611,-0.1254811,0.7973503,-0.0903056,0.5967221,-0.08849572,1.523758,-0.1447009,357.7057,35.21857,1.976132,0,11,False
2,Right_Dir_Far,2,33.05999,-0.08847345,1.523738,-0.1446813,-0.08707067,1.201764,-0.114777,-0.5227018,0.2178009,0.1790305,0.8045457,0.1374776,0.7786434,-0.1939122,0.4147449,0.4734587,-0.1126591,0.7688508,MathCanvas,1.429261,1.34164,0.9437884,-0.08849572,1.523758,-0.1447009,0.7813838,-0.0923342,0.6171821,-0.06132919,1.524883,-0.1639056,0.765011,-0.09400947,0.6371188,-0.1156177,1.522593,-0.125457,0.7974196,-0.09075731,0.5965611,-0.08847345,1.523738,-0.1446813,357.7076,35.22822,1.972443,0,11,False
2,Right_Dir_Far,3,33.07999,-0.08845219,1.523666,-0.1446863,-0.08728734,1.201755,-0.1150223,-0.5226719,0.2182227,0.1791772,0.8044181,0.1373184,0.7782948,-0.1936644,0.4180222,0.4734117,-0.1068842,0.7679288,MathCanvas,1.429261,1.34164,0.9437884,-0.08846281,1.523676,-0.1446651,0.7799211,-0.09285066,0.6189523,-0.06131019,1.52481,-0.1639138,0.7633842,-0.09470036,0.638965,-0.1155942,1.522522,-0.1254587,0.7959179,-0.09145118,0.5984575,-0.08845219,1.523666,-0.1446863,357.7424,35.23628,1.971472,0,11,False
2,Right_Dir_Far,4,33.09999,-0.0884384,1.523641,-0.1446654,-0.08728734,1.201755,-0.1150223,-0.5226719,0.2182227,0.1791772,0.8044181,0.1373184,0.7782948,-0.1936644,0.4180222,0.4734117,-0.1068842,0.7679288,MathCanvas,1.429261,1.34164,0.9437884,-0.08845219,1.523666,-0.1446863,0.7799152,-0.0930759,0.6189258,-0.06129836,1.524783,-0.1638958,0.7634413,-0.09487367,0.6388711,-0.1155784,1.522498,-0.125435,0.7959709,-0.09162471,0.5983604,-0.0884384,1.523641,-0.1446654,357.752,35.24269,1.968446,0,11,False
2,Right_Dir_Far,5,33.11999,-0.08842891,1.523666,-0.1446921,-0.08736032,1.201745,-0.1151111,-0.5225534,0.2183818,0.1791543,0.804457,0.1373653,0.7782332,-0.1935859,0.4187629,0.4736949,-0.1056577,0.7675202,MathCanvas,1.429261,1.34164,0.9437884,-0.0884384,1.523641,-0.1446654,0.7799703,-0.09324932,0.6188302,-0.06128356,1.524815,-0.1639145,0.7632735,-0.09486488,0.639073,-0.1155743,1.522516,-0.1254696,0.7958142,-0.09160401,0.5985721,-0.08842891,1.523666,-0.1446921,357.7549,35.22582,1.981324,0,11,False
2,Right_Dir_Far,6,33.13999,-0.08842041,1.52367,-0.1446454,-0.08752716,1.201713,-0.1152994,-0.5224355,0.2184057,0.179135,0.8045314,0.1373701,0.778274,-0.1934543,0.4197277,0.4743083,-0.1020934,0.7670968,MathCanvas,1.471347,1.337187,1.092838,-0.08842988,1.52367,-0.144663,0.7800426,-0.09096526,0.619079,-0.06127538,1.524819,-0.1638684,0.7635807,-0.09259864,0.6390383,-0.1155654,1.522521,-0.1254224,0.7961026,-0.0893712,0.598526,-0.08842041,1.52367,-0.1446454,357.7522,35.22686,1.979724,0,11,False
2,Right_Dir_Far,7,33.15999,-0.0884048,1.523666,-0.144628,-0.087568,1.201706,-0.1153473,-0.5223722,0.2184244,0.1791391,0.8045665,0.1373398,0.7782702,-0.1934624,0.4204158,0.4749002,-0.09992356,0.7666392,MathCanvas,1.609184,1.325703,1.202654,-0.08842041,1.52367,-0.1446454,0.7801058,-0.09098504,0.6189965,-0.06126088,1.524814,-0.1638526,0.7636164,-0.09262405,0.638992,-0.1155487,1.522517,-0.1254034,0.796136,-0.08939675,0.5984778,-0.0884048,1.523666,-0.144628,357.7535,35.23027,1.979186,0,11,False
2,Right_Dir_Far,8,33.17999,-0.08838315,1.523643,-0.1445919,-0.08760941,1.201699,-0.1153963,-0.5222964,0.2184636,0.1791295,0.8046072,0.137333,0.7782655,-0.1934751,0.4207585,0.4752953,-0.09874602,0.7663589,MathCanvas,1.833764,1.29948,1.380569,-0.08838994,1.523657,-0.1446109,0.7801408,-0.09110703,0.6189345,-0.06124138,1.524785,-0.16382,0.7636758,-0.09276731,0.6389002,-0.1155249,1.522501,-0.1253639,0.7961909,-0.0895489,0.5983819,-0.08838315,1.523643,-0.1445919,357.7589,35.2379,1.967417,0,11,False
2,Right_Dir_Far,9,33.19999,-0.08836949,1.523628,-0.1445797,-0.08775833,1.201682,-0.1155505,-0.5222254,0.2184924,0.1791164,0.8046484,0.1374807,0.7782022,-0.193533,0.4210599,0.4761873,-0.09801597,0.7657331,MathCanvas,1.927604,1.28821,1.454817,-0.08838315,1.523643,-0.1445919,0.7801977,-0.09115825,0.6188552,-0.06122819,1.524763,-0.1638088,0.7636761,-0.09299387,0.638867,-0.1155108,1.522494,-0.1253507,0.7961904,-0.08978359,0.5983474,-0.08836949,1.523628,-0.1445797,357.7692,35.24071,1.955132,0,11,False
