UID,Condition,Index,Time,Player_X,Player_Y,Player_Z,Left_X,Left_Y,Left_Z,LeftRot_X,LeftRot_Y,LeftRot_Z,LeftRot_W,Right_X,Right_Y,Right_Z,RightRot_X,RightRot_Y,RightRot_Z,RightRot_W,GazeObject,GP_X,GP_Y,GP_Z,GO_X,GO_Y,GO_Z,GZ_X,GZ_Y,GZ_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,Blinking,BlinkCount,EventTriggered
1,Center_Head_Far,0,3.819999,-0.01620715,1.152955,-0.09997996,0.004993545,0.7685274,-0.1489678,0.005396098,-0.2722431,0.07991974,0.9588886,0.1054232,0.8389843,0.08369303,-0.1013156,-0.1606274,-0.1335986,0.9726692,,0,0,0,-0.01088006,1.148247,-0.1063815,-0.4445313,-0.05531992,0.8940535,0.01184721,1.156298,-0.08238817,-0.4649576,-0.06170211,0.8831803,-0.04426151,1.149612,-0.1175717,-0.4170331,-0.05595844,0.9071671,-0.01620715,1.152955,-0.09997996,359.3783,327.847,5.765532,0,1,False
1,Center_Head_Far,1,3.839999,-0.02181001,1.156528,-0.09317295,-0.001229998,0.766838,-0.1412191,0.02108839,-0.2833142,0.07878313,0.9555531,0.100719,0.8410847,0.08888665,-0.1053025,-0.1638736,-0.1314575,0.9719958,,0,0,0,-0.01620715,1.152955,-0.09997996,-0.4239117,-0.03599636,0.9049879,0.006260149,1.159933,-0.07561827,-0.4462556,-0.04331114,0.8938568,-0.04988018,1.153123,-0.1107276,-0.3979037,-0.03751447,0.9166597,-0.02181001,1.156528,-0.09317295,359.6468,327.9424,5.872199,0,1,False
1,Center_Head_Far,2,3.859999,-0.03302966,1.163732,-0.0795448,-0.01370655,0.7634509,-0.1256849,0.05251703,-0.3051792,0.07641454,0.9477703,0.09128845,0.8452953,0.09929843,-0.113285,-0.1703656,-0.1271528,0.9705536,,0,0,0,-0.02743372,1.160136,-0.08634188,-0.4205322,-0.04484533,0.9061686,-0.004928757,1.167261,-0.06206401,-0.4428525,-0.05227897,0.895069,-0.06113056,1.160202,-0.09702559,-0.3944724,-0.04622376,0.9177445,-0.03302966,1.163732,-0.0795448,0.184434,328.1351,6.087383,0,1,False
1,Center_Head_Far,3,3.879999,-0.0386254,1.167328,-0.07274802,-0.01993009,0.7617614,-0.1179361,0.06816719,-0.3159132,0.07518902,0.9433445,0.08658427,0.8473957,0.104492,-0.1172615,-0.1735959,-0.1249995,0.9697883,,0,0,0,-0.03302966,1.163732,-0.0795448,-0.4188185,-0.04925161,0.9067333,-0.01050963,1.17092,-0.05530386,-0.4411263,-0.05674455,0.8956493,-0.06674117,1.163736,-0.09019218,-0.3927328,-0.05055998,0.9182618,-0.0386254,1.167328,-0.07274802,0.4523594,328.232,6.195399,0,1,False
1,Center_Head_Far,4,3.899999,-0.039991,1.180758,-0.07233939,-0.04094584,0.7636372,-0.1126305,0.08382616,-0.3031522,0.08422384,0.9455042,0.1012223,0.8820767,0.09493444,-0.07407964,-0.09596617,-0.1242477,0.9848174,,0,0,0,-0.03759329,1.174634,-0.0748475,-0.4142652,-0.06579275,0.9077752,-0.01185435,1.184784,-0.05502439,-0.4346756,-0.07449709,0.8975006,-0.06812765,1.176731,-0.0896544,-0.3862941,-0.06749527,0.9199028,-0.039991,1.180758,-0.07233939,1.878982,328.6214,6.952902,0,1,False
1,Center_Head_Far,5,3.919999,-0.04352616,1.185924,-0.06818236,-0.04832773,0.7624702,-0.1060331,0.1010553,-0.3092449,0.08528044,0.9417445,0.09861691,0.8868878,0.09810986,-0.07273302,-0.09353035,-0.1249845,0.9850588,,0,0,0,-0.039991,1.180758,-0.07233939,-0.4106403,-0.0709966,0.9090292,-0.01537192,1.19004,-0.05091691,-0.4321128,-0.08069457,0.8982021,-0.0716804,1.181809,-0.0854478,-0.3837191,-0.07350942,0.9205195,-0.04352616,1.185924,-0.06818236,2.251938,328.7623,7.108827,0,1,False
1,Center_Head_Far,6,3.939999,-0.04671044,1.191365,-0.06436371,-0.05579949,0.761289,-0.09935531,0.1184583,-0.3153017,0.08631958,0.9376041,0.09628278,0.8924621,0.1000287,-0.07230941,-0.09282509,-0.1215075,0.9855916,,0,0,0,-0.04352616,1.185924,-0.06818236,-0.4080714,-0.0771025,0.9096884,-0.01853784,1.195547,-0.04714421,-0.4297986,-0.08584544,0.8988346,-0.07488305,1.187183,-0.08158321,-0.3813897,-0.07852018,0.9210736,-0.04671044,1.191365,-0.06436371,2.560819,328.8907,7.225583,0,1,False
1,Center_Head_Far,7,3.959999,-0.05027923,1.20589,-0.06071077,-0.07214481,0.7612553,-0.09481309,0.1532124,-0.3699501,0.05034622,0.9149471,0.09528895,0.9085751,0.09709331,-0.08034444,-0.1125666,-0.1024381,0.9850787,,0,0,0,-0.05012639,1.1966,-0.060319,-0.4158612,-0.07430479,0.9063875,-0.02211031,1.210363,-0.04355846,-0.4392276,-0.07764269,0.8950144,-0.07844815,1.201417,-0.07786307,-0.3910182,-0.06994261,0.9177215,-0.05027923,1.20589,-0.06071077,2.931116,329.0603,7.733554,0,1,False
1,Center_Head_Far,8,3.979999,-0.05040669,1.215057,-0.05961026,-0.07782756,0.7702282,-0.09870955,0.10424,-0.3661926,0.0440711,0.9236313,0.09789981,0.9178177,0.09663776,-0.07883599,-0.1163529,-0.09217387,0.9857743,,0,0,0,-0.05027923,1.20589,-0.06071077,-0.4189689,-0.0678122,0.9054648,-0.02216307,1.219445,-0.04255918,-0.4396429,-0.07191923,0.8952887,-0.07865031,1.210669,-0.07666134,-0.3913765,-0.06440043,0.9179745,-0.05040669,1.215057,-0.05961026,2.935456,329.2708,7.585957,0,1,False
1,Center_Head_Far,9,3.999999,-0.05373646,1.230312,-0.0553484,-0.09234324,0.7732255,-0.09203199,0.1101703,-0.3742346,0.041807,0.9198169,0.09623052,0.9309869,0.09921981,-0.07809761,-0.1195758,-0.08486589,0.9861035,,0,0,0,-0.05215005,1.222359,-0.05730528,-0.4132088,-0.07200889,0.9077848,-0.02542033,1.234789,-0.03844134,-0.4340299,-0.07835981,0.8974842,-0.08205259,1.225835,-0.07225546,-0.385677,-0.07066073,0.9199241,-0.05373646,1.230312,-0.0553484,3.319323,329.6104,7.743741,0,1,False
