UID,Condition,TotalTime(s),TotalDistance(m),AverageSpeed(m/s),SpeedSD(m/s),StraightnessIndex,HeadingJitter(deg/s),AccelerationCost,AverageBlinkPerSample,TotalBlinkCount,Gaze_UI(%),Gaze_Ground(%),ScanRate(/s),AnsweredRight,AnsweredWrong,NotAnswered,Accuracy(%),MissRate(%),InverseEfficiency(ms),BalancedIndex
1,Center_Dir_Close,6.480,0.141,0.022,0.015,0.154,1245.620,0.814,0.000,0,100.0,0.0,0.00,0,0,0,0.0,0.0,0.00,0.000
