UID,Condition,Index,Time,Player_X,Player_Y,Player_Z,Left_X,Left_Y,Left_Z,LeftRot_X,LeftRot_Y,LeftRot_Z,LeftRot_W,Right_X,Right_Y,Right_Z,RightRot_X,RightRot_Y,RightRot_Z,RightRot_W,GazeObject,GP_X,GP_Y,GP_Z,GO_X,GO_Y,GO_Z,GZ_X,GZ_Y,GZ_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,Blinking,BlinkCount,EventTriggered
1,Center_Head_Close,0,30.07999,-0.007772725,1.491154,-0.04125034,-0.02105184,1.187548,-0.04010192,0.6174399,-0.02739901,-0.07797543,-0.7822642,0.06690111,1.064606,0.1054271,0.05060622,0.158168,-0.06573094,0.9839214,MathCanvas,0.5475781,0.8686072,3.209676,-0.007739321,1.491174,-0.04120119,0.1656806,-0.1867123,0.9683431,0.02366508,1.490654,-0.04672412,0.1656398,-0.1866319,0.9683656,-0.03921053,1.491654,-0.03577655,0.1656398,-0.1866319,0.9683656,-0.007772725,1.491154,-0.04125034,10.75629,9.706553,359.0867,0,0,False
1,Center_Head_Close,1,30.09999,-0.007786046,1.491163,-0.04133625,-0.02111167,1.187525,-0.04014156,0.6172938,-0.02740102,-0.07789461,-0.7823874,0.06546831,1.064917,0.1052183,0.0502263,0.154298,-0.06290393,0.9847398,MathCanvas,0.5475781,0.8686072,3.209676,-0.007779486,1.491162,-0.04129341,0.1654154,-0.1864163,0.9684455,0.02365357,1.49067,-0.04680024,0.1653962,-0.1862136,0.9684878,-0.03922566,1.491656,-0.03587227,0.1653962,-0.1862136,0.9684878,-0.007786046,1.491163,-0.04133625,10.7319,9.691352,359.0991,0,0,False
1,Center_Head_Close,2,30.11999,-0.007781893,1.491179,-0.04140598,-0.02115745,1.187529,-0.04014117,0.61711,-0.02745142,-0.07787313,-0.7825328,0.06501901,1.064817,0.1053234,0.05163968,0.1542325,-0.06108025,0.9847918,MathCanvas,0.5475781,0.8686072,3.209676,-0.007786046,1.491163,-0.04133625,0.1653962,-0.1862137,0.9684877,0.02365736,1.49069,-0.04687244,0.1654981,-0.1861345,0.9684856,-0.03922114,1.491668,-0.03593951,0.1654981,-0.1861345,0.9684856,-0.007781893,1.491179,-0.04140598,10.72728,9.697233,359.1061,0,0,False
1,Center_Head_Close,3,30.13999,-0.007782328,1.491146,-0.04161265,-0.02119913,1.187635,-0.04016232,0.6161301,-0.02847414,-0.07820074,-0.7832354,0.06536873,1.064484,0.1056806,0.05351326,0.1571192,-0.05957753,0.9843274,MathCanvas,0.5475781,0.8686072,3.209676,-0.007783249,1.491166,-0.04150003,0.1658542,-0.186286,0.9683955,0.02365271,1.490659,-0.04710347,0.1662415,-0.1865387,0.9682805,-0.03921737,1.491633,-0.03612184,0.1662415,-0.1865387,0.9682805,-0.007782328,1.491146,-0.04161265,10.75086,9.741979,359.11,0,0,False
1,Center_Head_Close,4,30.15999,-0.007773183,1.491124,-0.04172821,-0.0212343,1.187675,-0.04018327,0.6150962,-0.02972965,-0.07851083,-0.7839701,0.06547665,1.064282,0.1058491,0.05491877,0.1582172,-0.05910847,0.9841024,MathCanvas,0.5475781,0.8686072,3.209676,-0.007782328,1.491146,-0.04161265,0.1662415,-0.1865387,0.9682805,0.02366082,1.490638,-0.047225,0.166424,-0.1866663,0.9682245,-0.03920719,1.49161,-0.03623141,0.166424,-0.1866663,0.9682245,-0.007773183,1.491124,-0.04172821,10.75829,9.753023,359.1115,0,0,False
1,Center_Head_Close,5,30.17999,-0.007848077,1.491198,-0.04190756,-0.02129099,1.18759,-0.04030313,0.6155487,-0.0293818,-0.07846568,-0.7836325,0.06607138,1.063173,0.1065745,0.06232718,0.1626806,-0.05584792,0.9831232,MathCanvas,0.5475781,0.8686072,3.209676,-0.007813696,1.491156,-0.04182035,0.16674,-0.1866942,0.9681648,0.02358462,1.490709,-0.04741163,0.1666521,-0.1862913,0.9682575,-0.03928077,1.491686,-0.0364035,0.1666521,-0.1862913,0.9682575,-0.007848077,1.491198,-0.04190756,10.73643,9.765806,359.1071,0,0,False
1,Center_Head_Close,6,30.19999,-0.00788625,1.491234,-0.04199569,-0.02130441,1.187582,-0.04036917,0.6156394,-0.02944478,-0.07847822,-0.7835575,0.06661348,1.062678,0.1067991,0.06488595,0.1644774,-0.05594721,0.982653,MathCanvas,0.5475781,0.8686072,3.209676,-0.007848077,1.491198,-0.04190756,0.1666521,-0.1862914,0.9682575,0.0235473,1.490743,-0.0474947,0.1665013,-0.1859491,0.9683492,-0.03931979,1.491724,-0.03649667,0.1665013,-0.1859491,0.9683492,-0.00788625,1.491234,-0.04199569,10.71647,9.756234,359.1035,0,0,False
1,Center_Head_Close,7,30.21999,-0.007940602,1.491255,-0.04209417,-0.02133031,1.187571,-0.04046246,0.6157937,-0.02939315,-0.07847147,-0.7834388,0.06705653,1.062394,0.1068788,0.06597463,0.1652612,-0.05579994,0.9824574,MathCanvas,0.5475781,0.8686072,3.209676,-0.00788625,1.491234,-0.04199569,0.1665013,-0.1859491,0.9683492,0.02349368,1.490766,-0.04758912,0.166401,-0.1856358,0.9684266,-0.03937489,1.491743,-0.03659922,0.166401,-0.1856358,0.9684266,-0.007940602,1.491255,-0.04209417,10.6982,9.749707,359.1067,0,0,False
1,Center_Head_Close,8,30.23999,-0.008003375,1.491293,-0.04230731,-0.02142018,1.187541,-0.0406301,0.616087,-0.02900241,-0.07839562,-0.7832304,0.06768035,1.062364,0.106586,0.0648135,0.1672444,-0.05531989,0.9822261,MathCanvas,0.5475781,0.8686072,3.209676,-0.007974833,1.491284,-0.04219289,0.1662113,-0.1856329,0.9684597,0.02343285,1.490795,-0.04779034,0.1659888,-0.1854821,0.9685268,-0.0394396,1.491791,-0.03682429,0.1659888,-0.1854821,0.9685268,-0.008003375,1.491293,-0.04230731,10.68924,9.725028,359.0899,0,0,False
1,Center_Head_Close,9,30.25999,-0.008053259,1.49129,-0.04243496,-0.02147258,1.187535,-0.04069718,0.6161442,-0.0288123,-0.07836543,-0.7831954,0.06811109,1.062382,0.1064459,0.06476375,0.1716684,-0.05292551,0.981598,MathCanvas,0.5475781,0.8686072,3.209676,-0.008003375,1.491293,-0.04230731,0.1659888,-0.1854821,0.9685268,0.02338424,1.490796,-0.04791108,0.165807,-0.1853951,0.9685746,-0.03949076,1.491783,-0.03695884,0.165807,-0.1853951,0.9685746,-0.008053259,1.49129,-0.04243496,10.68417,9.71411,359.0986,0,0,False
1,Center_Head_Close,10,30.27999,-0.008152902,1.491277,-0.04270913,-0.02153538,1.187548,-0.0407948,0.6161586,-0.02867617,-0.07835334,-0.7831903,0.06850526,1.062662,0.1063297,0.06386149,0.1762987,-0.0505805,0.9809598,MathCanvas,0.2043215,1.253974,1.196749,-0.008099768,1.491277,-0.04256546,0.1655325,-0.1853309,0.9686338,0.0232874,1.490798,-0.04817048,0.165443,-0.185221,0.9686701,-0.0395932,1.491756,-0.03724778,0.165443,-0.185221,0.9686701,-0.008152902,1.491277,-0.04270913,10.67402,9.692253,359.1254,0,0,False
1,Center_Head_Close,11,30.29999,-0.008199944,1.491258,-0.04286738,-0.02157559,1.187552,-0.04084669,0.616146,-0.02861807,-0.07835069,-0.7832027,0.06843081,1.06278,0.1062442,0.06352938,0.1756567,-0.05036231,0.9811077,MathCanvas,0.2096749,1.247396,1.231936,-0.008152902,1.491277,-0.04270913,0.165443,-0.1852209,0.9686701,0.02324049,1.490778,-0.0483278,0.1654086,-0.185184,0.9686831,-0.03964038,1.491738,-0.03740696,0.1654086,-0.185184,0.9686831,-0.008199944,1.491258,-0.04286738,10.67186,9.690148,359.123,0,0,False
1,Center_Head_Close,12,30.31999,-0.008298009,1.49122,-0.0432173,-0.02163339,1.187553,-0.04099349,0.6162008,-0.02861281,-0.078414,-0.7831533,0.06802559,1.062765,0.1062226,0.06364832,0.1715547,-0.05207697,0.9817362,MathCanvas,0.2193732,1.236479,1.289575,-0.008246519,1.491247,-0.04302883,0.1653863,-0.1853908,0.9686473,0.02314212,1.490746,-0.04868009,0.1655035,-0.185471,0.968612,-0.03973813,1.491694,-0.03775451,0.1655035,-0.185471,0.968612,-0.008298009,1.49122,-0.0432173,10.68859,9.696302,359.1344,0,0,False
1,Center_Head_Close,13,30.33999,-0.008317035,1.491244,-0.04336205,-0.0216433,1.18756,-0.04110748,0.6163388,-0.02868067,-0.07847162,-0.7830365,0.06796513,1.06276,0.10618,0.0639622,0.1715479,-0.05206203,0.9817178,MathCanvas,0.2231497,1.231777,1.312344,-0.008298009,1.49122,-0.0432173,0.1655035,-0.185471,0.968612,0.02312326,1.490771,-0.04882395,0.1654767,-0.1855536,0.9686007,-0.03975733,1.491717,-0.03790016,0.1654767,-0.1855536,0.9686007,-0.008317035,1.491244,-0.04336205,10.69341,9.694872,359.1359,0,0,False
1,Center_Head_Close,14,30.35999,-0.008368865,1.491346,-0.04364763,-0.02166745,1.187581,-0.04134385,0.616633,-0.02902598,-0.07853641,-0.7827856,0.06778889,1.062706,0.1060105,0.06430066,0.1708726,-0.05187202,0.9818234,MathCanvas,0.2296633,1.224552,1.349422,-0.008340359,1.491291,-0.0434964,0.165467,-0.1854728,0.9686179,0.02307161,1.49088,-0.04910911,0.1655284,-0.1851192,0.968675,-0.03980934,1.491811,-0.03818616,0.1655284,-0.1851192,0.968675,-0.008368865,1.491346,-0.04364763,10.66808,9.697112,359.1502,0,0,False
1,Center_Head_Close,15,30.37999,-0.008401507,1.49138,-0.04382011,-0.02168437,1.187582,-0.04141722,0.616655,-0.02909015,-0.07857227,-0.7827623,0.0677131,1.062646,0.105905,0.06430105,0.1705133,-0.05174173,0.9818928,MathCanvas,0.2322652,1.221618,1.364986,-0.008368865,1.491346,-0.04364763,0.1655284,-0.1851192,0.968675,0.0230383,1.490911,-0.04928503,0.1656292,-0.1846837,0.9687409,-0.03984132,1.49185,-0.03835518,0.1656292,-0.1846837,0.9687409,-0.008401507,1.49138,-0.04382011,10.64269,9.702255,359.142,0,0,False
